,index,date,time,tweet,language,parse,Category
467,467,26/02/2022,17:15:21,presidentputin russiaukrainewar ukrainerussiawar wwiii saveukraine serious intervention needed,en,presidentputin russiaukrainewar ukrainerussiawar wwiii saveukraine serious intervention needed,_
468,468,26/02/2022,17:15:07,"ironically, often ones tweeting ignorantly dramatically wwiii, showing completely oblivious destruction would cause cheap likes surrounding drama war immature bad taste",en,"ironically, often ones tweeting ignorantly dramatically wwiii, showing completely oblivious destruction would cause cheap likes surrounding drama war immature bad taste",_
469,469,26/02/2022,17:15:00,"ima watch rockyiv tonight root rocky vs drago dont drink vodka, praying helps wwiii ukraine usa russia 🍿",en,"ima watch rockyiv tonight root rocky vs drago dont drink vodka, praying helps wwiii ukraine usa russia 🍿",_
470,470,26/02/2022,17:14:48,next 26 pick mmatwitter wwiii draft pick belongs portugal 🇵🇹,en,next 26 pick mmatwitter wwiii draft pick belongs portugal 🇵🇹,_
471,471,26/02/2022,17:14:31,that's akin soviet union putting nukes cuba that's wwiii,en,that's akin soviet union putting nukes cuba that's wwiii,_
472,472,26/02/2022,17:13:41,noliewithbtc briantylercohen litemods fun wwiii standwithukraine shelteroursky,en,noliewithbtc briantylercohen litemods fun wwiii standwithukraine shelteroursky,_
473,473,26/02/2022,17:13:34,"yeah, let germany help stop wwiii feel like would go long way distance heilwhoshouldnotbenamed",en,"yeah, let germany help stop wwiii feel like would go long way distance heilwhoshouldnotbenamed",_
474,474,26/02/2022,17:13:26,"think hollywood movies featuring americans heroes world situation one real one, volodymyrzelensky ukraineunderattack ukraine zelenskyy ukrainerussiawar wwiii",en,"think hollywood movies featuring americans heroes world situation one real one, volodymyrzelensky ukraineunderattack ukraine zelenskyy ukrainerussiawar wwiii",_
475,475,26/02/2022,17:12:53,wwiii earth vs putin,en,wwiii earth vs putin,_
476,476,26/02/2022,17:12:52,north korea launches ballistic missile unknown direction northkorea nuclear warinukraine wwiii kiev,en,north korea launches ballistic missile unknown direction northkorea nuclear warinukraine wwiii kiev,_
477,477,26/02/2022,17:12:12,"abc thing putin people probably care economy people matter look age captured russian soldiers, physical response measures also table wwiii",en,"abc thing putin people probably care economy people matter look age captured russian soldiers, physical response measures also table wwiii",_
478,478,26/02/2022,17:11:48,"i've seen this, dreams, long time ago nuclear strike incoming ones expect get ww3 wwiii worldwar ukraine ucrania terceraguerramundial",en,"i've seen this, dreams, long time ago nuclear strike incoming ones expect get ww3 wwiii worldwar ukraine ucrania terceraguerramundial",_
479,479,26/02/2022,17:10:57,seeing wwiii 4 days ago ukrainerussiawar,en,seeing wwiii 4 days ago ukrainerussiawar,_
480,480,26/02/2022,17:08:24,turkey 🇹🇷 selects thecutmanmma 25 pick mmatwitter wwiii draft ‼️ good luck battlefield 💯 please send kebab thx,en,turkey 🇹🇷 selects thecutmanmma 25 pick mmatwitter wwiii draft ‼️ good luck battlefield 💯 please send kebab thx,_
481,481,26/02/2022,17:08:09,"whos worlds biggest bitch like, rt follow williamcoit putin putinswar putinspuppet putinatwar putinhitler ukrainian war worldwar3 stop war world war stopthewar wwiii stopwar no_war cold war nato kiev otan kremlin stopputinnow biden",en,"whos worlds biggest bitch like, rt follow williamcoit putin putinswar putinspuppet putinatwar putinhitler ukrainian war worldwar3 stop war world war stopthewar wwiii stopwar no_war cold war nato kiev otan kremlin stopputinnow biden",_
482,482,26/02/2022,17:07:32,"world, safe 🆘🙏🏼 sos wwiii agenda2030 worldwar3 plandemic",en,"world, safe 🆘🙏🏼 sos wwiii agenda2030 worldwar3 plandemic",_
483,483,26/02/2022,17:07:29,neonazi regime see ukraine recently ottawa occupation disgusting disgusting happening ottawa usa wwiii cdnpolitics canada,en,neonazi regime see ukraine recently ottawa occupation disgusting disgusting happening ottawa usa wwiii cdnpolitics canada,_
484,484,26/02/2022,17:07:20,going well putin right going end well guess never expected sort global unity zelensky stoprussia standwithukriane warinukraine wwiii,en,going well putin right going end well guess never expected sort global unity zelensky stoprussia standwithukriane warinukraine wwiii,_
485,485,26/02/2022,17:07:13,russian people suffering putin american people suffering biden suck fjb🤡 bidenissettingusup🔥 wwiii bidenisafailure,en,russian people suffering putin american people suffering biden suck fjb🤡 bidenissettingusup🔥 wwiii bidenisafailure,_
486,486,26/02/2022,17:06:28,learn appreciate little peace weve got right peace wwiii putin peaceforukraine ndlea prayforukraine,en,learn appreciate little peace weve got right peace wwiii putin peaceforukraine ndlea prayforukraine,_
487,487,26/02/2022,17:06:21,"ukraine soldiers capture russian commander, confesses everything camera video english translation ukrainian putin worldwar3 wwiii nato taiwan america china trump biden",en,"ukraine soldiers capture russian commander, confesses everything camera video english translation ukrainian putin worldwar3 wwiii nato taiwan america china trump biden",_
488,488,26/02/2022,17:06:05,zerohedge syria next wwiii imminent,en,zerohedge syria next wwiii imminent,_
489,489,26/02/2022,17:05:58,"watch ""pulsing glow"" visible near kyiv large explosion; unclear what's fire russiaukrainewar wwiii",en,"watch ""pulsing glow"" visible near kyiv large explosion; unclear what's fire russiaukrainewar wwiii",_
490,490,26/02/2022,17:05:52,"ww3 started west fired first nuke russia cutting swift alliances start consolidating russia china, north korea, pakistan iran, lock india, turkey saudi fence leaning east ukraine wwiii ww3 ukrainerussiawar",en,"ww3 started west fired first nuke russia cutting swift alliances start consolidating russia china, north korea, pakistan iran, lock india, turkey saudi fence leaning east ukraine wwiii ww3 ukrainerussiawar",_
491,491,26/02/2022,17:05:30,russia unjustly invaded ukraine needs stopped wwiii ukraine russia russiaukraineconflict newprofilepic,en,russia unjustly invaded ukraine needs stopped wwiii ukraine russia russiaukraineconflict newprofilepic,_
492,492,26/02/2022,17:05:19,"ukraine soldiers capture russian commander, confesses everything camera video ukrainian putin worldwar3 wwiii nato taiwan america china trump biden",en,"ukraine soldiers capture russian commander, confesses everything camera video ukrainian putin worldwar3 wwiii nato taiwan america china trump biden",_
493,493,26/02/2022,17:05:05,gurgavin syria next 😔 wwiii imminent,en,gurgavin syria next 😔 wwiii imminent,_
494,494,26/02/2022,17:04:56,c'mon china turn send jets taiwan wwiii ukraine taiwan northkorea russiaukrainewar russiaukraineconflict russianarmy worldwarlll,en,c'mon china turn send jets taiwan wwiii ukraine taiwan northkorea russiaukrainewar russiaukraineconflict russianarmy worldwarlll,_
495,495,26/02/2022,17:04:43,"everyone wwiii tag stoned death, including",en,"everyone wwiii tag stoned death, including",_
496,496,26/02/2022,17:04:05,"covid19, wwiii, monsters",en,"covid19, wwiii, monsters",_
497,497,26/02/2022,17:03:42,"comes united states entering russiaukraineconflict feel confident emerge wwiii victorious inclusive diverse military win, know advantage",en,"comes united states entering russiaukraineconflict feel confident emerge wwiii victorious inclusive diverse military win, know advantage",_
498,498,26/02/2022,17:02:42,end war worldwariii wwiii ukrainerussiawar ukrainerussianconflict stopputin stopwar worldwariii,en,end war worldwariii wwiii ukrainerussiawar ukrainerussianconflict stopputin stopwar worldwariii,_
499,499,26/02/2022,17:02:16,adamkinzinger would act war russia ukraine neither eu nato member neither us nato grounds engage russia idiots start wwiii russia made clear confined europe us mainland hit,en,adamkinzinger would act war russia ukraine neither eu nato member neither us nato grounds engage russia idiots start wwiii russia made clear confined europe us mainland hit,_
500,500,26/02/2022,17:02:10,everyone asking knabib speak happening stays silent knabib kyiv russia ukraine freeukraine wwiii 🇺🇦🇺🇦,en,everyone asking knabib speak happening stays silent knabib kyiv russia ukraine freeukraine wwiii 🇺🇦🇺🇦,_
501,501,26/02/2022,17:01:46,portugal joins ukraine ground forced wwiii,en,portugal joins ukraine ground forced wwiii,_
502,502,26/02/2022,17:01:28,send sources wwiii ramranchresistance anonymous,en,send sources wwiii ramranchresistance anonymous,_
503,503,26/02/2022,17:01:16,paper airplane btw wwiii,en,paper airplane btw wwiii,_
504,504,26/02/2022,16:57:28,"world war 3 wwiii officially announced usa, dragging leaders european commission eu, france, germany, italy, uk, canada 26th february 2022, us white house brief 🤔",en,"world war 3 wwiii officially announced usa, dragging leaders european commission eu, france, germany, italy, uk, canada 26th february 2022, us white house brief 🤔",_
505,505,26/02/2022,16:55:36,"wwiii, day three fighting continues ukraine europe high alert united states comes interesting related development could expose far russian proaganda infiltrated media commerce wwiii diary",en,"wwiii, day three fighting continues ukraine europe high alert united states comes interesting related development could expose far russian proaganda infiltrated media commerce wwiii diary",_
506,506,26/02/2022,16:55:20,loud fk sound comes everywhere hundreds car alarms sing like hells choir saveukraine kharkiv saveukrainenow wwiii saveindiansinkharkiv stopputin stopwar nowar,en,loud fk sound comes everywhere hundreds car alarms sing like hells choir saveukraine kharkiv saveukrainenow wwiii saveindiansinkharkiv stopputin stopwar nowar,_
507,507,26/02/2022,16:55:08,"know russia nukes west provoking shit russia banning airspace, swift etc idiots ww3 around corner wwiii worldwar3 nuclearwar nuclearweapons russianinvasion",en,"know russia nukes west provoking shit russia banning airspace, swift etc idiots ww3 around corner wwiii worldwar3 nuclearwar nuclearweapons russianinvasion",_
508,508,26/02/2022,16:53:53,"nigeriagov swear fucking useless life wwiii takes place, nuclear power weapons embark battle",en,"nigeriagov swear fucking useless life wwiii takes place, nuclear power weapons embark battle",_
509,509,26/02/2022,16:52:18,i'm putinuraaa uraaaaa uraaaaa 🇷🇺🇲🇾 russiaukraine wwiii,en,i'm putinuraaa uraaaaa uraaaaa 🇷🇺🇲🇾 russiaukraine wwiii,_
510,510,26/02/2022,16:52:01,world 😳😳 ukraineunderattack istandwithukriane putinisawarcriminal putinonthemarch goptraitorstodemocracy russiagohome czechoslovakia wwiii,en,world 😳😳 ukraineunderattack istandwithukriane putinisawarcriminal putinonthemarch goptraitorstodemocracy russiagohome czechoslovakia wwiii,_
511,511,26/02/2022,16:49:12,nato wake fuck war humanity ukraine send troops country soon totally bombed something russiaukraine kyiv russiaukraineconflict wwiii,en,nato wake fuck war humanity ukraine send troops country soon totally bombed something russiaukraine kyiv russiaukraineconflict wwiii,_
512,512,26/02/2022,16:48:29,"whatever happens coming days, weeks…sanctions must lifted russia formal denuclearisation nukes werent there, nato troops would ground supporting ukraine weeks must learn ukraine nato wwiii",en,"whatever happens coming days, weeks…sanctions must lifted russia formal denuclearisation nukes werent there, nato troops would ground supporting ukraine weeks must learn ukraine nato wwiii",_
513,513,26/02/2022,16:44:53,face real life hero remembered history true leader respect bottom heart leader ukraine ukrainerussiawar wwiii,en,face real life hero remembered history true leader respect bottom heart leader ukraine ukrainerussiawar wwiii,_
514,514,26/02/2022,16:44:51,next selecting mmatwitter wwiii draft turkey 🇹🇷 25 pick,en,next selecting mmatwitter wwiii draft turkey 🇹🇷 25 pick,_
515,515,26/02/2022,16:44:41,china looking forward invade taiwan yes wwiii becoming reality russia+china vs nato taiwan china russiaukraineconflict worldwar3 wwiii,en,china looking forward invade taiwan yes wwiii becoming reality russia+china vs nato taiwan china russiaukraineconflict worldwar3 wwiii,_
