,index,date,time,tweet,language,parse,Category
909,909,26/02/2022,13:04:13,lets show release freedom upon terrorists,en,lets show release freedom upon terrorists,_
910,910,26/02/2022,13:03:22,stopwar ukrain shameonamerica potus hatechina killing peoples,en,stopwar ukrain shameonamerica potus hatechina killing peoples,_
911,911,26/02/2022,13:03:22,denisngai without starting dont forget southchinasea hongkong loans african states minerals sabre rattling taiwan cut cloth altruistic imperialists,en,denisngai without starting dont forget southchinasea hongkong loans african states minerals sabre rattling taiwan cut cloth altruistic imperialists,_
912,912,26/02/2022,13:03:14,hell suicidal mission allah swt suffer wrath allah swt seen russians get rid shaitan inside banrussiafromswift spockresists allahuakbar,en,hell suicidal mission allah swt suffer wrath allah swt seen russians get rid shaitan inside banrussiafromswift spockresists allahuakbar,_
913,913,26/02/2022,13:02:50,said alternative imposed sanctions punished violation international law said smeared blood millions iraq syria libya afghanistan,en,said alternative imposed sanctions punished violation international law said smeared blood millions iraq syria libya afghanistan,_
914,914,26/02/2022,13:02:01,mfs used fighting school 7 da morning front line giving smoke russians😂👊🏽💢,en,mfs used fighting school 7 da morning front line giving smoke russians😂👊🏽💢,_
915,915,26/02/2022,13:01:46,worlds worst joek bidenisadisgrace tucker,en,worlds worst joek bidenisadisgrace tucker,_
916,916,26/02/2022,13:01:38,still exist postussr cold era please share ideas zelensky north korea germany,en,still exist postussr cold era please share ideas zelensky north korea germany,_
917,917,26/02/2022,13:01:33,dm inquires newmusic hiphop rap beatsforlease,en,dm inquires newmusic hiphop rap beatsforlease,_
918,918,26/02/2022,13:00:49,nigga mustve jamming started bombing 🛩💣🚀 warinukraine,en,nigga mustve jamming started bombing 🛩💣🚀 warinukraine,_
919,919,26/02/2022,13:00:36,doesnt really matter believe may right wrong may may evil whether defend thing able agree point evergreen tweet,en,doesnt really matter believe may right wrong may may evil whether defend thing able agree point evergreen tweet,_
920,920,26/02/2022,13:00:33,alertchannel wings bird scylla charybdis everybody middle matter,en,alertchannel wings bird scylla charybdis everybody middle matter,_
921,921,26/02/2022,13:00:00,vladimir warned countrys force arsenal ukrainerussiaconflict worldwar vladimirputin,en,vladimir warned countrys force arsenal ukrainerussiaconflict worldwar vladimirputin,_
922,922,26/02/2022,12:59:59,partially joking putinswar natoinukrainenow,en,partially joking putinswar natoinukrainenow,_
923,923,26/02/2022,12:59:31,much relatable unsc saveukrainenow,en,much relatable unsc saveukrainenow,_
924,924,26/02/2022,12:59:25,tomorrow 🗺 maps change,en,tomorrow 🗺 maps change,_
925,925,26/02/2022,12:58:34,gaza stands them😶,en,gaza stands them😶,_
926,926,26/02/2022,12:55:53,looks lot putinisawarcriminal mobilizing smallsized offensives effort provoke nations starting allout winning every skirmish trump pocket putins endgame,en,looks lot putinisawarcriminal mobilizing smallsized offensives effort provoke nations starting allout winning every skirmish trump pocket putins endgame,_
927,927,26/02/2022,12:55:43,stopping could happen takes stand support,en,stopping could happen takes stand support,_
928,928,26/02/2022,12:55:40,borders following member countries hungary poland romania slovakia well moldova 🇺🇳 occur leaders takes push forward invade bordering countries rest europe,en,borders following member countries hungary poland romania slovakia well moldova 🇺🇳 occur leaders takes push forward invade bordering countries rest europe,_
929,929,26/02/2022,12:55:20,troops advancing pulling back good thing means theyre clearing area massive air strikes ukrainerussiaconflict,en,troops advancing pulling back good thing means theyre clearing area massive air strikes ukrainerussiaconflict,_
930,930,26/02/2022,12:54:10,reminded event 1930s msg nazis republicans cheering put get control crazies marcorubio goptraitorstodemocracy gop putinsgop afpacofficial,en,reminded event 1930s msg nazis republicans cheering put get control crazies marcorubio goptraitorstodemocracy gop putinsgop afpacofficial,_
931,931,26/02/2022,12:53:21,battle humanity diplomacy diplomacy always win,en,battle humanity diplomacy diplomacy always win,_
932,932,26/02/2022,12:53:08,g_glays american french uk troops romania american dutch german detachments slovakia german troops lithuania poland baltic3 invoking article 5 looks,en,g_glays american french uk troops romania american dutch german detachments slovakia german troops lithuania poland baltic3 invoking article 5 looks,_
933,933,26/02/2022,12:51:04,theres,en,theres,_
934,934,26/02/2022,12:50:47,invaded believe every must respect sovereignty territorial integrity nations invade countries receive support named criminal,en,invaded believe every must respect sovereignty territorial integrity nations invade countries receive support named criminal,_
935,935,26/02/2022,12:50:11,someone wake entire control deserve it🤗 kane munwat,en,someone wake entire control deserve it🤗 kane munwat,_
936,936,26/02/2022,12:49:46,iii coming russianinvasion prayersforukraine prayforukraine worldwar3iscoming europe sovietunion warinukraine,en,iii coming russianinvasion prayersforukraine prayforukraine worldwar3iscoming europe sovietunion warinukraine,_
937,937,26/02/2022,12:47:53,end ukrainerussianconflict stopputin stopwars,en,end ukrainerussianconflict stopputin stopwars,_
938,938,26/02/2022,12:46:46,places drop atomic bomb sa mgroovong 😂🙆 behalf ramaphosa fellow south africans youre easy targets,en,places drop atomic bomb sa mgroovong 😂🙆 behalf ramaphosa fellow south africans youre easy targets,_
939,939,26/02/2022,12:46:35,situation right,en,situation right,_
940,940,26/02/2022,12:46:17,superspacebeans 1 pla sends peacekeeping mission donbas establishes dmz 2 says well okay wont genocide done saves face 3 xi becomes great leader saved europe,en,superspacebeans 1 pla sends peacekeeping mission donbas establishes dmz 2 says well okay wont genocide done saves face 3 xi becomes great leader saved europe,_
941,941,26/02/2022,12:46:05,destroy anywhere invite full scale invasion john mearsheimer,en,destroy anywhere invite full scale invasion john mearsheimer,_
942,942,26/02/2022,12:45:48,❄️,en,❄️,_
943,943,26/02/2022,12:45:41,damn gonna finish 🤔 ww32022 memes,en,damn gonna finish 🤔 ww32022 memes,_
944,944,26/02/2022,12:45:14,changed twitter header color stand solidarity zelensky,en,changed twitter header color stand solidarity zelensky,_
945,945,26/02/2022,12:44:27,joncoopertweets get lost start europe dirty intrests,en,joncoopertweets get lost start europe dirty intrests,_
946,946,26/02/2022,12:43:31,thought gonna tell blocking access… no… hes blocking russians slow information good look denying ppl access information whatnot freedomforukraine,en,thought gonna tell blocking access… no… hes blocking russians slow information good look denying ppl access information whatnot freedomforukraine,_
947,947,26/02/2022,12:42:39,kjaretxa oleksandrazubal nothing politics nonsense reality 👇 countries declaration usexposed ussr,en,kjaretxa oleksandrazubal nothing politics nonsense reality 👇 countries declaration usexposed ussr,_
948,948,26/02/2022,12:40:46,democrat joe clearly mentally challenged still scamming secret genocide vaccines fake mask nonsense starting 😮 tariqnasheed judgejoebrowntv warriors mentalhealthmatters mentalillness,en,democrat joe clearly mentally challenged still scamming secret genocide vaccines fake mask nonsense starting 😮 tariqnasheed judgejoebrowntv warriors mentalhealthmatters mentalillness,_
949,949,26/02/2022,12:40:28,finally germany 🇩🇪 👏 🇲🇨 standwithukriane prayforukraine,en,finally germany 🇩🇪 👏 🇲🇨 standwithukriane prayforukraine,_
950,950,26/02/2022,12:38:48,dr deranged gets pissed flips switch electric grid goes dark nat gas stops flowing cell phones lose signals internet crashes granny cleveland freezes refrigerator food spoils aint got gaz putie,en,dr deranged gets pissed flips switch electric grid goes dark nat gas stops flowing cell phones lose signals internet crashes granny cleveland freezes refrigerator food spoils aint got gaz putie,_
951,951,26/02/2022,12:38:12,cant wait see children next generation study history papers🤣 years pass almost every shit goes wrong strong little ones😂😂… thats problem im taking history 👩🏽‍🦯wwiii covid19 warinukraine,en,cant wait see children next generation study history papers🤣 years pass almost every shit goes wrong strong little ones😂😂… thats problem im taking history 👩🏽‍🦯wwiii covid19 warinukraine,_
952,952,26/02/2022,12:38:08,fact cant support unsc saddening long term partner decades visuals coming devastating choose humanity diplomacy,en,fact cant support unsc saddening long term partner decades visuals coming devastating choose humanity diplomacy,_
953,953,26/02/2022,12:38:03,get everyone else 1 million active soldiers 2 million reserve 3 million active 2 million reserve without counting nations come help hope nuclearweapons,en,get everyone else 1 million active soldiers 2 million reserve 3 million active 2 million reserve without counting nations come help hope nuclearweapons,_
954,954,26/02/2022,12:36:55,civilian auxiliary must created access highresolution live satellite imagery order common publish analyze troop positions deter tyrants russianinvasion avindman olganyc1211 potus,en,civilian auxiliary must created access highresolution live satellite imagery order common publish analyze troop positions deter tyrants russianinvasion avindman olganyc1211 potus,_
955,955,26/02/2022,12:36:18,picture worth thousand words ♥️ stopwar,en,picture worth thousand words ♥️ stopwar,_
956,956,26/02/2022,12:36:01,percent state union address write stateoftheunion covid19 buildbackbetter trump bidenisadisgrace,en,percent state union address write stateoftheunion covid19 buildbackbetter trump bidenisadisgrace,_
957,957,26/02/2022,12:35:50,strategic bombers airborne cruise missile launches possible coming hours prepper preppers prepping preppertalk survival shtf,en,strategic bombers airborne cruise missile launches possible coming hours prepper preppers prepping preppertalk survival shtf,_
958,958,26/02/2022,12:35:11,zelenskyyua azpresident socarofficial europe must help didnt avoid spanish wwii avoid invasion putinisawarcriminal,en,zelenskyyua azpresident socarofficial europe must help didnt avoid spanish wwii avoid invasion putinisawarcriminal,_
959,959,26/02/2022,12:34:46,1 govt recently admitted determine rule apparently powers already believe turn,en,1 govt recently admitted determine rule apparently powers already believe turn,_
960,960,26/02/2022,12:34:41,germany says send 1000 antitank weapons 500 'stinger' surfacetoair missiles,en,germany says send 1000 antitank weapons 500 'stinger' surfacetoair missiles,_
961,961,26/02/2022,12:34:09,crush pride israel united states ia istandwithrussia russiaukraine beginningofwwiii,en,crush pride israel united states ia istandwithrussia russiaukraine beginningofwwiii,_
962,962,26/02/2022,12:33:50,reports forces starting build polish border perhaps intend immediately try capture baltic states engages ill assume likely taiwan locked horns,en,reports forces starting build polish border perhaps intend immediately try capture baltic states engages ill assume likely taiwan locked horns,_
963,963,26/02/2022,12:32:37,brianjohnspencr 4 years trump really undermined controlled likely finances little without launching slow burn uk opened border ukrainerefugees theyd little respect,en,brianjohnspencr 4 years trump really undermined controlled likely finances little without launching slow burn uk opened border ukrainerefugees theyd little respect,_
