,date,time,tweet,language
1982,26/02/2022,03:17:01,image lets quarrel truce russiaukraine stop making life hopeless hell fighting wwiii ukraine ukraineunderattack peacenotwar stopputin,en
1983,26/02/2022,03:17:00,ukraine invasion happened last 24 hours russian forces target kyiv bankersupdates ukraineunderattack russiaukrainewar russia putin ukrainerussia ukrainewar breaking news kyivunderattack nato wwiii,en
1984,26/02/2022,03:16:51,tell wwii grindr wwiii,en
1985,26/02/2022,03:16:10,putin saying sweden finland join nato face similar consequences people russia need remove putin starts wwiii putin putinisawarcriminal ukraineunderattack ukrainerussia,en
1986,26/02/2022,03:15:06,adolf hitler watching putin hell ukraine ukrainian gaddafi nato putin worldwar3 wwiii,en
1987,26/02/2022,03:14:45,must concentrate merely negative expulsion war postive affirmation peace martin luther king jr war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war,en
1988,26/02/2022,03:14:34,stop putin killing innocents wwiii ukrainerussiacrisis,en
1989,26/02/2022,03:13:40,stand putin kill innocent people thing west actually doesthey dont say peace justice shit dear terrorist state israel kills innocent palestine arab countries putin wwiii fuckisreal,en
1990,26/02/2022,03:12:49,nato already pumping weapons ukraine reports foreign mercenary units fighting ukraines side surprised wake russia escalating theatre war putin warned ukrainerussiacrisis ukrainian russiainvasion nato wwiii,en
1991,26/02/2022,03:12:42,world war 3 b gai magar abi tk tm na aye🥺 wwiii,en
1992,26/02/2022,03:12:31,mankind must put end war war puts end mankind john f kennedy war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching bird,en
1993,26/02/2022,03:12:02,taliban china energy wwiii chinaexposed russiaukrainewar,en
1994,26/02/2022,03:11:43,may profit war punished life next 🙏🏼 wwiii,en
1995,26/02/2022,03:11:21,"worldwar3 wwiii stopwar bombs costing 100000 plane costs 100000000 flying cost 40000 hour kill people living less 1 day"" shit call war "" worldwar3",en
1996,26/02/2022,03:09:55,ukrainian border guards surrendered island zmeyinyi alive sound ukraine government declared dead heroic resistance even awarded 'purple' hearts posthumously russianinvasion russiaukraine worldwar3 wwiii,en
1997,26/02/2022,03:09:01,russian ambassador dublin commutes wwiii stopthewar russiaukraineconflict,en
1998,26/02/2022,03:09:00,ukraine share deep yet hilarious image wwiii ukrainerussia,en
1999,26/02/2022,03:08:23,missing gentleman 🥲 russiaukrainewar worldwar3 wwiii,en
2000,26/02/2022,03:08:07,ya allah save innocent people 💔 ukrainerussia ukraineunderattack ukrainewar ukrain wwiii russia russianinvasion,en
2001,26/02/2022,03:07:04,living killed war isaac asimov war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes,en
2002,26/02/2022,03:06:55,america frozen russians bank assets nearly one trillion dollars wwiii ukrainerussia,en
2003,26/02/2022,03:06:15,exactly powerful nations capable dealing russia choose sanctions military power want wwiii,en
2004,26/02/2022,03:06:00,wwiii alot weapons spending business peoples life waiting china much spend support russia,en
2005,26/02/2022,03:05:51,breaking another destroyed column occupants ukraineunderattack wwiii,en
2006,26/02/2022,03:05:33,love example women setting 🙏 feminism wwiii worldwar3 ukraineunderattack ukrainerussia ukrainewar,en
2007,26/02/2022,03:05:26,russia ukraine war eiffel tower lit ukraines flag colours show solidarity france sends weapon warhit country russiaukrainewar ukrainerussiacrisis worldwar3 wwiii,en
2008,26/02/2022,03:04:06,strong wellarmed army needed win war war condemning wars like make us realize much owe indianarmy ❤️ 22 stopthewar wwiii peacenotwar,en
2009,26/02/2022,03:04:00,full mobilization ukrainian makes age 1860 serve military 🪖 banned 🚫 leaving ukraine wwiii ukrainerussia,en
2010,26/02/2022,03:03:56,aliens come save ukraine 👽👽👽 wwiii ww3 ukrainerussia ukraineinvasion russianinvasion stopputin stoprussia,en
2011,26/02/2022,03:03:46,tylerscrypto maybe guys dont get wwiii imminent even fuers sipping champagne dubai right soon shit pants price bitcoin absolutely unimportant soon,en
2012,26/02/2022,03:03:20,gm friends dont end war war end us h g wells war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes,en
2013,26/02/2022,03:02:21,russiaukraine war live kyiv struck two missiles wwiii worldwar3 worldwariii ukraine ukrainerussiacrisis ukraineconflict russiaukraineconflict russiaukraineconflict russiaukraine russiaukrainewar ukrainecrisis,en
2014,26/02/2022,03:01:26,hard believe saints us l1 long ago million miles ahead us although see whats going ukraine right seems irrelevant ncfc wwiii,en
2015,26/02/2022,03:00:20,war always bad humanity peace better world 🌍 coldwar wwiii russians ukrainians sendnatotoukraine,en
2016,26/02/2022,03:00:19,real politician bravest soldier world man keep going 💪🏻👊🏻 victory 🙏🏻 ukraineunderattack zelenskiy ukrainerussia freeukraine ukrainewar wwiii putinisawarcriminal putin,en
2017,26/02/2022,03:00:14,hear details victory hard distinguish defeat winners war… russiaukrainewar russiaukraineconflict balakotairstrike wwiii,en
2018,26/02/2022,03:00:13,mabdullahgul bbcworld sir us allies pakistani governments 1 thing similar promise never fullfils 🤣 wwiii,en
2019,26/02/2022,03:00:07,told mom world war 3 happen said chala phone wwiii,en
2020,26/02/2022,02:58:56,yeah lifes get expensive energycrisis wwiii,en
2021,26/02/2022,02:58:34,ww3 wwiii russianinvasion yeah ghost kyiv rumor debunked head,en
2022,26/02/2022,02:58:17,maybe naledi pandor knows russia want groove south africa worldwar3 naledipandor wwiii,en
2023,26/02/2022,02:57:26,russiaukrainewar indian news channels similar reporting destruction war pakistan china war happens india republic zeenews aajtak timesnow ndtvindia abpnews indiansinukraine indian newsupdates journalism indiatoday wwiii,en
2024,26/02/2022,02:57:01,chad putin wwiii,en
2025,26/02/2022,02:56:44,bar jerusalem israel war started ukraine russia wwiii,en
2026,26/02/2022,02:55:51,shock thousands miles away cant imagine must feel home destroyed people getting hurt vanity one russian narcissistic psychopath putinisawarcriminal russiaukrainewar wwiii freeukraine standwithukriane,en
2027,26/02/2022,02:55:31,meantime ukraineinvasion wwiii kiev,en
2028,26/02/2022,02:54:58,multiple videos social media russian military fuel food stuck highways ukraine zelenskyy russia putin wwiii,en
2029,26/02/2022,02:54:19,breaking update mod latest melitopol controlled forces ◾retreating nationalist battalions blown electrical substations bridges behind russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en
2030,26/02/2022,02:53:38,india china russia vs ukraine war russiaukraineconflict worldwar3 wwiii,en
2031,26/02/2022,02:53:32,worthy people saved indian respected unworthy ones respected orgy famine wwiii warinukraine worldwar3 death sant shri asharamji bapu great saint framed fake case conspiracyexposed,en
2032,26/02/2022,02:53:13,mtvne slg__x piersmorgan yes pointannouncing intend launch surprise first strike nato engages knowing second strike capabilities makes little sense calling natos bluff showing cards isnt winning strategy game thermonuclear poker wwiii,en
2033,26/02/2022,02:52:37,somethingbetterthansex fighting ukraine lot better sex wwiii therell nobody left sex standwithukriane standwithukraine ukraineinvasion ukraineunderattack russiaukrainewar worldwar3 stoprussia stopputin putinisawarcriminal,en
2034,26/02/2022,02:52:31,hypocracy west ukrainerussia russiaukraineconflict worldwar3 wwiii worldwariii,en
2035,26/02/2022,02:52:14,abcnews sort madman would give hos untrained civilians assault rifle encourage fight russian army outnumbers army double option stop war simply joining nato madman ukraine wwiii,en
2036,26/02/2022,02:51:33,photo real historians write wwiii official started ukrainewar ukraine ουκρανία,en
2037,26/02/2022,02:50:48,looking teacher told ww3 happen water wwiii worldwar3,en
2038,26/02/2022,02:50:29,play codm think youre soldier think changing clip codm changing real life start learning unalive wwiii drafting comes,en
2039,26/02/2022,02:49:51,two different conflicts similar moment despair crowds tried push baby safety train kiev ukraine similar moment also took place afghanistan 2021 baby handed us soldiers ukraina wwiii worldwar3 stopwar russiaukraineconflict,en
2040,26/02/2022,02:49:31,putin preventing whole world worst brutal wwiii could sparked us nato invasion russian soil ukraine finland sweden,en
2041,26/02/2022,02:48:31,russian leaders trying convince people attacking ukraine rockets artillery aviation strikes russian people fools know lied standwithukriane ukraine russiaukrainewar wwiii propagandalive,en
2042,26/02/2022,02:47:40,naona chinese boys wanaenda put jogging pants ready wwiii,en
2043,26/02/2022,02:47:27,ukraineunderattack wwiii ukrainewar ukrainerussia modidisasterforindia modisfailedforeignpolicy day3 stoprussianaggression listen careless modiji zoo_bear,en
2044,26/02/2022,02:47:25,misinterpretationyou know thing btw happened covid19 anyway 🧐😷 covid biden bidenisadisgrace corona covid_19 pandemic russiaukrainewar putin china northkorea iran ww3 wwiii americafirst usa israel istandwithisrael ukraine war,en
2045,26/02/2022,02:47:21,circumstances happening ukraine remind gazakashmirand syriatheir sobs peace separation individuals loved oneswomen widowedorphaning innocent childrenif dont end war war end us russiaukrainewar wwiii unitednations,en
2046,26/02/2022,02:47:21,time stone island wearers stand counted isnt russiaukrainewar wwiii,en
2047,26/02/2022,02:46:55,satans children world ruled wealthy satanic psychotic elite via amazon wwiii worldwariii worldwar3 ww3 nuclearweapons kremlin,en
2048,26/02/2022,02:46:20,putins war lead nuclearwar 💥 russiaukrainewar wwiii 💥,en
2049,26/02/2022,02:46:19,seo helps rank higher search results gain visibility online making potential customers likely click site boosting conversions sales watch👇 wwiii nft kisumu county governor ukraine mbelepamoja masculinitysaturday odmdeclaration,en
2050,26/02/2022,02:46:19,stand position kashmir disputed territory deployed india russian ambassadors clear reply india wwiii russiaukraineconflict modisfailedforeignpolicy dhangus1 bhagwasevak,en
2051,26/02/2022,02:46:14,crazy world live wwiii istandwithukraine,en
2052,26/02/2022,02:46:00,unjust peace better war cicero ukraine russiaukraineconflict wwiii,en
2053,26/02/2022,02:44:31,sad reality 🥲 worldwar3 wwiii,en
2054,26/02/2022,02:43:17,ukraine people proud president ❤ russia putinisawarcriminal ukrainerussia ukraineunderattack ukrainewar wwiii,en
2055,26/02/2022,02:43:08,foolish inflammatory questions victoria derbyshire bbcbreakfast morning stop think saying stupid things implying war russia helpful impose sanctions help ukrainians shouldnt declaring wwiii,en
2056,26/02/2022,02:42:50,usa biggest double faced pig world worldwariii worldwar3 wwiii,en
2057,26/02/2022,02:42:28,sanskaribulla jagat_janan star war version wwiii warinukraine worldwar3,en
2058,26/02/2022,02:41:41,paid indian media russiaukrainewar wwiii,en
2059,26/02/2022,02:41:07,world syria iraq afghanistan palestine kashmir remains silent ukraine hell feel pain feel worldwariii worldwar3 wwiii,en
2060,26/02/2022,02:40:41,wonder putin realizes making man legend ukrainewar wwiii ww3 russia russiaukrainewar stopputin stopwar stopthewar ukrainerussiaconflict,en
2061,26/02/2022,02:40:28,wish make assured money betting looking avoid losing guy contact +254799997857 wwiii coding nato fifa kuria 100daysofcode kisumu 10over10 jubileenisisi kasarani kyviv javascript,en
2062,26/02/2022,02:40:14,goodmorning russiaukraineconflict wwiii putin tchaikovsky nutcracker,en
2063,26/02/2022,02:39:49,breaking update airindia flight 300 students takes romania reach mumbai 9pm ist safe evacuation indian russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en
2064,26/02/2022,02:39:12,determining easily effectively manage growing business begins selecting right tools starting right point sale pos watch👇 wwiii nft kisumu county governor ukraine kasarani mendy martha karua dynasties masculinitysaturday bomas kenya putin,en
2065,26/02/2022,02:38:56,buy gold gold historic hedge uncertainty worldwar3 wwiii worldwariii kremlin,en
2066,26/02/2022,02:38:27,ukraine lose taliban style chechen muslim standing shoulder shoulder putin muslims game changers dont respect take care end left regrets wwiii,en
2067,26/02/2022,02:37:47,hope one underestimating russiaukrainecrisis covid19 look us 2 years later🥺 wwiii stopwar russiaukrainewar hope,en
2068,26/02/2022,02:36:32,"would world war 3 look like ""by end first day 600 million people dead lucky ones"" wwiii worldwar3 ww3 ukraine kremlin",en
2069,26/02/2022,02:35:48,dravidian dumeels think mkstalin end ukrainerussiacrisis namesake soviet dictator 😂🤣😂🤣 tamilnadu wwiii,en
2070,26/02/2022,02:35:47,handy would lab made virus documents equipment proved got destroyed war right truckersforfreedom honkhonk unitedwestand convo freedomconvoy2022 quebec wwiii russiaukraineconflict,en
2071,26/02/2022,02:35:44,minute half breakdown west much trouble putin ukraine wwiii,en
2072,26/02/2022,02:35:10,worldwariii worldwar3 wwiii world syria world iraq afghanistan ukraine palestine kashmir etc,en
2073,26/02/2022,02:34:05,honestly im kinda feeling nostalgic 80s vibe possibility nuclear apocalypse happening second wwiii,en
2074,26/02/2022,02:33:15,little ukrainian girl got injured russian invasion tells russian president vladimir putin hurting ukrainian children pull back troops ukraineunderattack worldwar3 ww3 russianinvasion ukrainerussia worldwariii wwiii,en
2075,26/02/2022,02:33:10,germany fucking something wwiii germany german help,en
2076,26/02/2022,02:30:34,wwiii cant wait die,en
2077,26/02/2022,02:30:29,sydesjokes aroon173 eh54_lainey greycells jackkosovac sarahwest2012 darayuskaye jamesbrown95 harry_m_h fortelford jymbudd carmelbarrett91 annjarvis13 leegorman35 slh100 smebanker tabooze marigarcar brexitturmoil following brexit begat ww iii brexitjohnsonrussia wwiii,en
2078,26/02/2022,02:30:20,bradsherman dont push everyone hard dont want wwiii use un better way avoid biggest war human history,en
2079,26/02/2022,02:30:05,"christ teaches ""soon war armageddon wwiii bible says dont know like know like masterfardmuhammad must make us like order prove civilization …",en
2080,26/02/2022,02:29:57,whole life ive spent afraid russians taking overstarting war 7th grade history teacher told crazy paranoid 13 guess whos paranoid worldwariii wwiii standwithukriane,en
2081,26/02/2022,02:28:48,world war 3 begins waiting 🥰🥰😀🤣🤣 lets worldwariii putinswar wwiii wars ww3,en
2082,26/02/2022,02:27:43,sake humanity 🙏🙏 humanity wwiii worldwar3 russiaukrainewar russiaukraineconflict russia nato natoinukrainenow,en
2083,26/02/2022,02:27:20,take seeds put pockets least sunflowers grow lie quote political cartoon talking sunflower every apush textbook next year wwiii,en
2084,26/02/2022,02:26:43,russia launches military operation ukraine russiaukrainewar wwiii warinukraine mumbaiuncensored uncensoredlive,en
2085,26/02/2022,02:26:41,funny also reality ukrainerussia ukraineunderattack wwiii natomustbeinukraine,en
2086,26/02/2022,02:26:01,looks like throwing everything kitchen sink prayingforukraine wwiii 💥,en
2087,26/02/2022,02:24:56,universe remember heroic knocks terrific situations 👨‍✈️💚💚💚 wwiii putin ukrainerussia unsc,en
2088,26/02/2022,02:24:16,ths biden n nato leadrs r supportn ukraine n th russianinvasion spineless leaders putin dnt give damn 2 thse puppets f wwiii 2 take place thse people b rembered ukraineunderattack ukrainerussia ukrainewar unitednations russiaukrainewar bidenboom,en
2089,26/02/2022,02:23:38,like covid19 people went italy 🇮🇹 rest history 😖💔 sandf going wherever💔 gonna repetition 🤦🏼‍️ russia venda brics shoprite ukrainewar worldwar3 wwiii russiaukrainewar putsouthafricanfirst djsbu,en
2090,26/02/2022,02:23:36,tell one thing yeh wwiii se exams online hojayege🌝😂,en
2091,26/02/2022,02:23:29,world needs z fighters wwiii worldwar3 ukraine,en
2092,26/02/2022,02:22:56,loosing profits due manual operations bookkeeping install robisearch pos system mpesa bulk sms integratedmanage salessuppliers etc watch👇 masculinitysaturday moses kuria kasarani gaddafi state house nato wwiii ukraine kisumu county governor,en
2093,26/02/2022,02:22:46,simple effective putin wwiii worldwariii worldwar3 ukraine russia,en
2094,26/02/2022,02:20:35,peace important thing world ukraine kiew wwiii russia nowars anunnaki,en
2095,26/02/2022,02:20:26,whats excuse going war born serve wife country world war 3 wwiii ww3 russiaukrainewar ukraine,en
2096,26/02/2022,02:20:16,"""whoever americans allies need enemies — madame nhu ukraine russia wwiii ukrainerussia ukrainerussiaconflict",en
2097,26/02/2022,02:20:09,bombs dropping everywhere via opensea wwiii ww3 nftcommunity nftartist nft peace,en
2098,26/02/2022,02:19:56,im ready drafted wwiii ukraine,en
2099,26/02/2022,02:19:32,ukrainerussia ukrainerussiaconflict worldwariii worldwar3 wwiii world syria world iraq afghanistan ukraine palestine kashmir,en
2100,26/02/2022,02:19:22,shown nearly month ago think time question rhetorical threat feel nato intervene given recent news recently reported movement icbms russia probably related wwiii ukraineinvasion worldwar3 russiaukrainewar,en
2101,26/02/2022,02:19:19,wwiii,en
2102,26/02/2022,02:18:34,safe hands dont worry wwiii russiaukrainewar,en
2103,26/02/2022,02:18:15,stand position kashmir disputed territory deployed india russian ambassadors clear reply india wwiii russiaukraineconflict modisfailedforeignpolicy balochistanispakistan,en
2104,26/02/2022,02:18:12,prayingforukraine ukrainerussia ukraineunderattack wwiii toystory disney check tina celentanos video tiktok,en
2105,26/02/2022,02:17:29,ukraine protester predicting russia president putin go like hitler wwiii worldwar3 russianukraineconflict russianinvasion russianarmy russiaukraine russia ukraineconflict ukraine,en
2106,26/02/2022,02:17:18,never forget dont blindly trust power wikileaks freeassange wwiii misinformation lies,en
2107,26/02/2022,02:16:14,2022 still africans defend nato 2022 africans take side nato countries nato colonized killed people africans choose nato visa africans need better warinukraine wwiii,en
2108,26/02/2022,02:15:59,death certificate needed ipd services wtf imrankhan imrankhanpti ptiofficial fawadchaudhry lqvsiu lahoreqalandars ukraine iuvlq worldwar3 wwiii,en
2109,26/02/2022,02:15:51,wwiii came wwii,en
2110,26/02/2022,02:15:46,prayersforukraine warinukraine endhate wwiii 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏check tina celentanos video tiktok,en
2111,26/02/2022,02:14:14,gotta get deployed room fighting demons anyways 😭😂 wwiii,en
2112,26/02/2022,02:13:06,buh actually said need elevy help solve evacuation issues aahh said didnt say lie lie saaa go hell free thenanaaba dont mind dear wai much kisses😘😘 wwiii putin elevyfordevelopment corruption nato russia ukrainerussia,en
2113,26/02/2022,02:12:54,ukrainian apartment complex hit missile ukraina ukrayna ukraina ukrainerussie russiaukraine ukraineconflict worldwariii ukraine ukrainerussiacrisis russia breaking russiawar biden kyiv china wwiii,en
2114,26/02/2022,02:12:47,took part joint twitter exercise wwiii 💭,en
2115,26/02/2022,02:12:46,"putin administration threatens west ""symmetrical asymmetrical"" response sanctionswwiii ukraine russia",en
2116,26/02/2022,02:12:34,continues world war 3 could break out‼️😕 ww3 wwiii,en
2117,26/02/2022,02:12:34,reported icbm movement western russia wwiii warinukraine worldar3 ukraine russiaukrainewar russia,en
2118,26/02/2022,02:12:31,understand russiaukraineconflict watch clarity putin europe nato ukrainerussia russia america wwiii,en
2119,26/02/2022,02:11:49,russiaukrainewar ukraineinvasion ukraineunderattack russianinvasion ukrainerussia nato stopwar ww3 natoinukrainenow wwiii kyiv russia claims destroyed 821 ukrainian ‘military objects,en
2120,26/02/2022,02:11:38,francska1 unthinkable happens russia succeeds ukraine regime change perhaps nato enter ukraine help citizens revert back threatening russia intervene would justice ukraineinvasion nato wwiii,en
2121,26/02/2022,02:11:23,ive experience life ww3 wwiii ukraine freedom liberty,en
2122,26/02/2022,02:11:16,tupac relevant wwiii,en
2123,26/02/2022,02:10:00,appeal made restructure un nothing sitting enjoying un rules followed followed severe actions taken respect borisjohnsonresign ukraineunderattack wwiii unitednations westandwithukraine,en
2124,26/02/2022,02:09:08,normal thing days look abnormal made abnormal normal saturdaymotivation saturdaythoughts wwiii india humans life society helpinghand talkasahuman,en
2125,26/02/2022,02:08:19,west becoming fascist ever wwiii russiaukrainewar,en
2126,26/02/2022,02:08:03,reality world wwiii worldwar3 russiaukrainewar russiaukraineconflict russia,en
2127,26/02/2022,02:06:55,aftermath russian missile hitting residential building inside kyiv ukrainerussiaconflict ukrainerussiacrisis vladimirputin putin russiaukraineconflict russia bombing bidenisafailure biden kiev wwiii war stoprussia unitednations ukrainerussia,en
2128,26/02/2022,02:06:16,ukraineunderattack ukrainian national anthem played trumpet night expected russian mission take kyiv russiaukrainewar wwiii ukraine ukraineunderattack,en
2129,26/02/2022,02:06:14,stop wars everywhere ukraine ukraineunderattack russiaukrainewar westandwithukraine worldwar3 wwiii freeukraine freepalestine freesyria kashmirgenocide,en
2130,26/02/2022,02:06:10,brutal attack russian troops ukranian soldier viewers discretion ; one minute u live next u dead charcoal worldwar3 banrussiafromswift ww3 wwiii ukraine ukrainewar russiaukraineconflict ukraine,en
2131,26/02/2022,02:04:47,love world right standing war progress wwiii worldwar3 putin putin,en
2132,26/02/2022,02:04:02,whole world silent happening syria crying russiaukrainewar wwiii,en
2133,26/02/2022,02:02:41,kesari101_ mehdirhasan r u talking pakistans part kashmir yes fine tourist r visiting day however indian occupied brutality barbarism human right violation see 1st 2 pics pak vs last 2 india ukraine kashmir indiaracism wwiii russia hijabban indian,en
2134,26/02/2022,02:01:58,putin doesnt give fuck sanctions hes gonna keep coming yall need get shit together put boots ground ukraine wwiii putin sanctions,en
2135,26/02/2022,02:01:45,worldwar3 wwiii nostradamus addressed india great chyren chief world name praise reach beyond skies watch sadhna tv 7 30 pm greatestguru_intheworld,en
2136,26/02/2022,02:01:33,effects russian tour coming ok sabar rakh time american zalalat soon l wwiii pakistan pakistanarmy,en
2137,26/02/2022,02:01:16,unbelievable ww3 balance illegitimate president gone wonder putin wants biden wwiii putin,en
2138,26/02/2022,02:01:01,brutal attack russian troops ukranian soldiers👀🙏 click link watch worldwar3 banrussiafromswift ww3 wwiii ukraine ukrainewar russiaukraineconflict,en
2139,26/02/2022,02:01:01,another angle russian missile hitting residential building inside kyiv ukrainerussiaconflict ukrainerussiacrisis vladimirputin putin russiaukraineconflict russia klitschko bidenisafailure biden kiev wwiii war stoprussia unitednations ukrainerussia,en
2140,26/02/2022,02:00:51,nobody thought hitler threat first end wished somebody put quickly maybe many would dead concentration camps wwiii stopputin,en
2141,26/02/2022,02:00:20,lot happened two years warinukraine worldwar3 wwiii worldwariii,en
2142,26/02/2022,02:00:03,people ukraine russia dont let main stream media provide narrative send video footage wokejournalistgmail let us get truth ukrainerussia wwiii,en
2143,26/02/2022,01:59:20,ukraine supporting israel invading palestine vs ukraine russia invades ukraine ukraineunderattack russiaukraineconflict westandwithukraine worldwar3 wwiii,en
2144,26/02/2022,01:58:22,interesting air force move viper31 treviso lagr220 mildenhall wwiii,en
2145,26/02/2022,01:58:20,jamaticulus let wwiii end b4 know elopeerhn mean study,en
2146,26/02/2022,01:57:02,mr abramowich seen £125m monthshe named mps tuesday ‘being one 35 oligarchs identified russian opposition leader navalny one key enablers kleptocracy run countrys president v putinukrainerussia ussr wwiii,en
2147,26/02/2022,01:57:00,ill start worrying wwiii stop airing lame ass late night shows,en
2148,26/02/2022,01:56:34,war massacre genocide war wwiii istandwithukraine europe ukraine russia ukrainerussia,en
2149,26/02/2022,01:56:29,youre allowed send 3 fighters wwiii whats team,en
2150,26/02/2022,01:55:15,song portrays current situation world afghanistancrisis syria palestine pakistan wwiii russia ukraine worldwariii worldisonfire,en
2151,26/02/2022,01:54:57,attention target also smokescreen russian goals also ukraine need protect baltic countries well possible target 3 lithuania olita nato base ukrainekrise ukraina ukrainewillresist ukrainianswillresist kiev ukrainian wwiii,en
2152,26/02/2022,01:53:41,imma say imma dip cause know tl prolly sleep yall think rihanna havin baby boy girl cause regardless child decide outcome wwiii,en
2153,26/02/2022,01:52:53,another war crime civilians rescuers evacuating residents clink link watch updates worldwar3 banrussiafromswift ukraine wwiii,en
2154,26/02/2022,01:52:11,ukrainian soldiers try shot fighter ukraine ukrainerussia wwiii worldwar3 russiaukraineconflict,en
2155,26/02/2022,01:52:06,makes want join ukraine army ukrainewar ukraineinvasion ukraineconflict russianinvasion russiaukrainewar wwiii gangster,en
2156,26/02/2022,01:51:52,richardbranson praying headed wwiii 🙏🏼peace peacenotwar,en
2157,26/02/2022,01:51:44,ukraine totally alone meant hed clapping wwiii helpukraine,en
2158,26/02/2022,01:51:21,instead sending money 💵 ask dumas kremlinrussia_e stop help potus thirst blood never end 😭 ukraine ukraineinvasion ukrainewar wwiii russiaukrainewar ukraina,en
2159,26/02/2022,01:50:28,striking shameful thing invasion russian army used rape weapon germans worldwarii believed many 2million women raped redarmy officersmany several times russia indians ukraine wwiii,en
2160,26/02/2022,01:49:44,good morning 😊🌻🌻🌻🌻 put sunflower seeds pocket something beautiful grow corpse laying fields 🌻🌻🌻 ukraineunderattack savage ukraine wwiii 💛💙💪,en
2161,26/02/2022,01:49:01,real dedication debunking vids sad see much fake stories vids circulated real event wwiii ukraineunderattack,en
2162,26/02/2022,01:49:00,putins probably dying hes starting war fun ukrainerussia ukraine putin wwiii,en
2163,26/02/2022,01:48:35,"please reply ""f"" tweet f fucked ukraine indeed fucked wwiii ukraine russia putin",en
2164,26/02/2022,01:47:35,man showed patriotism iswent die country without hesitationhe chance run away didntsalute doubt best leader world respect america ukrainewar wwiii russiaukrainewar,en
2165,26/02/2022,01:45:21,gift ukrainian russian soldiers left tanks flee watching ukraine fighters ukraine russiaukrainewar wwiii ukrainewar,en
2166,26/02/2022,01:44:59,want know incredible woman whether safe alive martyr ukraine world hero ukraine world istandwithukraine notowar wwiii fuckputin stopputin putinsgop gop potus nato,en
2167,26/02/2022,01:44:04,perfect answer step assist ukraine likely nuclear escalation stand back watch nation burn taken illegally ukraine drop arms fall russian dictatorship putin backed corner nato war ukraine wwiii,en
2168,26/02/2022,01:44:04,ukrainians resilience leadership inspiring nigerian leaders would taken easier route fled another country abandoned people blink eye wwiii freeukraine,en
2169,26/02/2022,01:43:35,double standards ukraine ukraineunderattack russiaukrainewar westandwithukraine worldwar3 wwiii freepalestine palestine,en
2170,26/02/2022,01:43:32,assume troops assaulting kyiv last night airborne troops pskov supposedly best russia next group attackers less quality meet stiffer resistance wwiii,en
2171,26/02/2022,01:43:31,russia going turn table nuclear power plant well capital ukraine going hand russain army chernobyl nuclear budapestmemorandum conflictorusiaucrania wwiii ukraine,en
2172,26/02/2022,01:42:54,repelled attacks night kyiv time strengthen defenses next attack even harder russia number dead even bigger ukarinerussiawar wwiii,en
2173,26/02/2022,01:41:01,war benefits higher class leading luxirious time zero benfits leading end mouth life russiaukraineconflict wwiii worldwar3,en
2174,26/02/2022,01:40:34,probably time ukranian missile enters russia ukraine wwiii ukrainewar,en
2175,26/02/2022,01:40:12,two young ukrainian children sending soldiers fight russians kids holding hands girl holds stuffed animal boy brother salutes look back wwiii russia ukrainia,en
2176,26/02/2022,01:39:41,ok world 👋 gonna sit back watch putin displaces 43 million people takes land country freedom💔 russiaukrainewar wwiii ukraine ukraineunderattack,en
2177,26/02/2022,01:39:15,putin russia 🔥 fire crackers everywhere 💔 putinstop ukrainewar russia wwiii russiaukraineconflict,en
2178,26/02/2022,01:38:50,images kiev capital ukraine ukraine ukraineunderattack kiev wwiii,en
2179,26/02/2022,01:38:16,harsh reality wwiii,en
2180,26/02/2022,01:37:55,ukraineunderattack perfect picture ;wwiii russia ukraine israel palestine since 1984 worldwar3 ukraineunderattack ukrainewar ukrainerussia,en
2181,26/02/2022,01:37:33,man doesnt believe someone powerful called god dangerous man putin ukraine russia wwiii,en
2182,26/02/2022,01:36:31,fact lunatic nuclear weapons terrify worldnuclear putin wwiii thisisacrisis ukraine nato nuclearwar prayforpeace,en
2183,26/02/2022,01:36:27,would world war 3 look like wwiii ww3 worldwar3 worldwariii ukraine,en
2184,26/02/2022,01:35:50,let russia speak ukraine western political countries must stop involving others businesses especially united states one provokes war every single time wwiii,en
2185,26/02/2022,01:35:21,im afraid bitter truth💔 ukraine russiaukrainewar wwiii,en
2186,26/02/2022,01:34:37,let go hate —luke skywalker ❤️🕊️ ukraine russia putin ukrainerussia ukraineunderattack wwiii wladimirputin warinukraine,en
2187,26/02/2022,01:34:10,mfa_russia russiaun see ukrainian hospitals treating wounded russian soldiers stop war endwarnow nowarinukraine nowarwithrussia nowarwithukraine noww3 wwiii,en
