date,time,tweet,language
26/02/2022,05:08:20,i didnt see such brave man true man is a great leader ❣ ukraine zelensky worldwar3 wwiii russiaukraineconflict russia stoprussia,en
26/02/2022,05:05:29,oh shiittt wwiii,en
26/02/2022,05:02:42,okay now you bring a colonzer to mediate a conflict to decolonoze ukraine woooow ukraine russia zionists wwiii,en
26/02/2022,05:01:56,a perfect picture ;wwiii what russia is doing in ukraine israel has been doing in palestine since 1984 worldwar3 ukraineunderattack ukrainewar ukrainerussia,en
26/02/2022,05:00:15,there is no winner in any war where children die and mothers cry ukraina wwiii russiaukraineconflict,en
26/02/2022,05:00:02,i finally get it i really do ukraine russia ukraineinvasion ukrainerussiaconflict wwiii worldwar tiktok,en
26/02/2022,04:59:07,why do thing have to be pro russia/ukraine why cant we just be pro humanity saynotowar wwiii peacenotwar,en
26/02/2022,04:58:11,zelenskyy say not going anywhere kyiv zelenskiy ukrainerussiawar ukraineunderattack wwiii,en
26/02/2022,04:57:44,russian army wont be able to handle them ukraineunderattack russiaukraineconflict russiaukrainewar worldwariii westandwithukraine worldwar3 wwiii putin ยูเครน freeukraine ukraine nato,en
26/02/2022,04:57:08,all the vaccinated better get ready for war because us unvaccinated cant travel wwiii,en
26/02/2022,04:55:52,kleine reminder mensen biden ukraine wwiii woiii agenda2030 verdienmodel elite us eu wef thegreatreset script email reveals how hunter biden introduced ukrainian biz man to dad,en
26/02/2022,04:55:41,world 👀 ukraine 🔥🔥🔥 worldwariii wwiii ukraine kiev,en
26/02/2022,04:53:29,dying in ukraine is better then dying everyday with wwiii,en
26/02/2022,04:52:32,is there anything millenials havent seen in pakistan floods eartquake a pandemic full fledged ttp times and zardari now wwiii on cards as if we werent messed up enough already,en
26/02/2022,04:52:01,immigration refugees and citizenship canada (ircc) has created a webpage for those seeking assistance visit the link below to learn more ukraine wwiii canada canadarefugee,en
26/02/2022,04:51:13,me after killing in wwiii,en
26/02/2022,04:49:31,colours of ukrainian flags all over the world wwiii ukraine ukraineunderattack russiaukrainewar wwiii kyiv ukrainerussia,en
26/02/2022,04:46:58,due to covid restrictions wwiii will take place via zoom,en
26/02/2022,04:46:56,dear west you should realize that muslims or non muslims all lives matter life of every human being does matter wwiii worldwariii,en
26/02/2022,04:46:53,putin declared that if ukraine joine nato and any of its allies interfere there will be consequences wich means russian allies too will come in for them wich in turn will lead to an indefinite wwiii,en
26/02/2022,04:46:06,ukrain is thinking that they can create pr campaign to gain sympathy of people around world by distributing stories opinions and media of war and these people in turn will pressurise their respective government to indulge in this war which would stop invasion in ukraine wwiii,en
26/02/2022,04:46:05,i would like to tell the indian people and students that before the ukrainian war you lived together with the citizens of ukraine studied together but now leaving the citizens of ukraine alone during the war and running away is called cowardice ukrainerussiawar wwiii wwii,en
26/02/2022,04:44:51,ukrainian president volodymyr zelenskyy has turned down the offer by the us government to evacuate the country as invading russian forces closed in on kyiv according to associated press ukrainerussiawar indiansinukraine russianarmy vladmirputin nato wwiii,en
26/02/2022,04:43:46,yep we are going into world war at this point the way things are going 🥲 imagine having to join sandf 🤦🏿‍♂😭 imagine having to use faulty machinery supplied by cadre tendtrepreneurs 🥺😢😭 russia | ukraine | world war 3 | ww3 | europe | south africa | wwiii bbmzansi,en
26/02/2022,04:42:26,most useless things in this world un who ukrainerussiawar russiaukrainewar wwiii,en
26/02/2022,04:42:21,photos first flight to mumbai with 219 indians evacuated from ukraine wwiii worldwar3 worldwariii ukrainerussiacrisis ukraineconflict russiaukraineconflict russiaukrainewar ukraineunderattack ukrainewar russianinvasion ukraineinvasion,en
26/02/2022,04:40:23,most strongest leader ever russiaukrainewar ukraine worldwar3 wwiii,en
26/02/2022,04:35:36,save humanity ukranine conflictorusiaucrania wwiii warinukraine,en
26/02/2022,04:33:09,heres the statements of vladimir putin putin and russia listen now so that you dont regret later you will love those quotes russia wwiii putin vladimir putin ukraineinvasion hit likeeee,en
26/02/2022,04:31:56,ive seen far more footage of police beating peaceful canadians than i have of russia attacking ukraine wwiii freedomconvoy2022 ottowa,en
26/02/2022,04:31:13,why do people think putin will stop at ukraine poland used to be part of the ussr hitler didnt stop at the sudetenland wwiii ukrainerussia,en
26/02/2022,04:30:49,wwiii what russia is doing in ukraine israel has been doing in palestine since 1984 america did it to libya america did it to iraq worldwar3 ukraineunderattack ukrainewar ukrainerussia,en
26/02/2022,04:30:35,wwiii must be fun match,en
26/02/2022,04:30:11,i am excited for wwiii,en
26/02/2022,04:29:22,when you attack us you will see our faces not our spines ukrainian president ukraine russia ukrainerussia russiaukraine russiaukraineconflict worldwar3 wwiii ww3 nato,en
26/02/2022,04:29:09,president of kyrgyzstan expressed support for russias actions in defence of donbass civilians in call with putin kremlin follow for more news and war updates russia ukrainerussia russiaukraineconflict breaking news wwiii putin,en
26/02/2022,04:27:16,a sand blasting machine is a piece of equipment that is used to remove rust and impurities from metal surfaces using compressed air to force abrasive materials on surfaces wwiii wweraw,en
26/02/2022,04:26:17,dialogues is the best way to solve problems say no to war russiaukraineconflict ukrainerussiacrisis wwiii ukraine russianinvasion worldwar3,en
26/02/2022,04:25:56,what a joke ukraineunderattack russiaukraineconflict worldwar3 wwiii putin ยูเครน palestine syria iraq libya worldwariii,en
26/02/2022,04:25:36,keep on smoking for china and india voted against the resolution condemning russia we dont want wwiii try to workout with the russians to lower the tempo ukraine aint iraq or syria let us figure a path to peace,en
26/02/2022,04:25:15,russia just put a stop to facebook for ukrainians wwiii russiaukraineconflict,en
26/02/2022,04:23:09,talibanis chief called russian president and told them to resolve the matter in a peaceful manner ye kya dekh lia bro ab to marna hoga wwiii ukrainerussiawar ukraineinvasion,en
26/02/2022,04:23:00,never forget never forgive ukraineunderattack russiaukraineconflict worldwar3 wwiii putin ยูเครน palestine syria iraq libya,en
26/02/2022,04:21:39,at the end of war worldwariii wwiii ukrainerussiawar ukrainerussianconflict stopputin stopwar,en
26/02/2022,04:20:47,if you support ukraine but not palestine syria lebanon iraq and kashmir if you condemn russia but not israel and india and us then congratulations mate you are on the highest tier of hypocrisy russiaukraineconflict ukraine no_war wwiii,en
26/02/2022,04:18:23,this hurts 💔worldwar3 wwiii ukraine russiaukraineconflict russia russiaukrainewar,en
26/02/2022,04:17:43,i got beef w/the whole wwiii analogies bc in all honesty were not seeing world wars b/t great powers were seeing something akin to the hre collapsing,en
26/02/2022,04:16:44,usa trying to help ukraine from another continent russiaukrainewar wwiii,en
26/02/2022,04:14:06,luckily usa acted as they usually do with puppets and used idiot zelenskyy to trigger sanctions against russia had he had his way we would have wwiii now he never actually tried to reach agreement or deescalate aggression in donbasswar,en
26/02/2022,04:13:03,maes a dit worldwariii worldwar3 wwiii,en
26/02/2022,04:11:45,as you sow so shall you real ukrainerussia worldwar3 wwiii ukrainewar russia worldwariii,en
26/02/2022,04:10:32,sometimes war is not the solution you can use zip tar zl zl_ justobserving wwiii,en
26/02/2022,04:06:46,eslemanabayy man breaks down as he bids goodbye to daughter stays back to fight ukraine ukraina russia putin wwiii worldwar3 ukrainerussie,en
26/02/2022,04:04:13,its not as simple as you think mate if a nato member takes military actions and interventions it would lead to a worldwide conflict hence leading to another world war wwiii,en
26/02/2022,04:04:03,history has its eyes on the world and how we all respond to this also apparently no one told putin its not the 1400s anymore and we dont just go stomping around planting flags and stealing peoples land ukraine wwiii saveukraine zelenskiy standwithukraine heroes,en
26/02/2022,04:00:17,russiaukrainewar ukraineunderattack ukriane wwiii breaking live attack on media,en
26/02/2022,04:00:07,so did the murderhornets get moved to after wwiii then,en
26/02/2022,03:58:28,who knows in a few years icse may introduce a new chapter in their history syllabus called the failure of the united nations un wwiii,en
26/02/2022,03:58:20,zelensky rejected u s offer to evacuate him from kyiv he will stay in kiev until the end the greatest leader putin china ukraine wwiii ยูเครน russiaukraineconflict nato,en
26/02/2022,03:58:08,if nato does not come out openly in the case of ukrainerussia it will be erased from the map and if it enters the field no one will be able to stop the wwiii the plan of the arms companies has succeeded ukraineunderattack ukrainerussia russiaukrainewar,en
26/02/2022,03:56:45,and here it starts lets gooo worldwariii wwiii,en
26/02/2022,03:56:38,sorry folks i dont have the energy for positivity right now this is where im at mentalhealth depression wwiii,en
26/02/2022,03:55:15,yall aint slick wwiii daddyvladdypleasestopthisisntyou,en
26/02/2022,03:53:48,tech companies are amplifying putins disinformation heres how we stop it russia ukrainecrisis worldwar3 wwiii ukraineunderattack ukraine,en
26/02/2022,03:51:47,uncle sam so smart wwiii,en
26/02/2022,03:51:26,international friendship 😑 wwiii ukrainerussiawar,en
26/02/2022,03:49:47,this article deserves more air time putin and the west | the point magazine putinswar europe asia geopolitics wwiii ukraineunderattack philosophy,en
26/02/2022,03:48:39,russiaukrainewar ukraineunderattack ukrainerussia wwiii us sending help to ukraine,en
26/02/2022,03:48:36,reason of why nato is silent 😀😀 russiaukrainewar russia closethesky ukrainerussia wwiii worldwariii ukraina,en
26/02/2022,03:47:44,5/5 lets not let it happen again at this stage only decisive overwhelming military action can stop putin therefore wwiii lets not be blindsided lets not be idiots yet again,en
26/02/2022,03:47:25,why am i not getting the news and live cast in english english ukraineunderattack bbcnews c4news russia nftgiveaway europeanunion wwiii closethesky banrussiafromswift podcastandchill europe,en
26/02/2022,03:47:17,3/5 in the mean time xi will attack taiwan and secure south china sea then comes australia the whole democratic world needs to stop putin and stop him now before wwiii fully unveil itself,en
26/02/2022,03:46:57,its really europe that cause the worlds problems 😂😂🤦🏾‍♂ fkn cunts wwiii,en
26/02/2022,03:46:55,the first flight to mumbai with 219 indians evacuated from ukraine has taken off from romania russiaukrainecrisis wwiii,en
26/02/2022,03:46:39,1/4 the wwiii has just begun the sooner we realise it the better trump and putin has between themselves created a new world order where eu+ eastern europe were simply given to russia situation changed after bidens election putin suddenly lost its given on the plate europe so,en
26/02/2022,03:46:26,multiple videos on social media of russian military out of fuel food and stuck on ukraine highways russiaukrainewar wwiii russiaukraineconflict,en
26/02/2022,03:46:11,why dont the usa britain france send special units in civilian clothes to ukraine the russians will occupy europe russiaukraine russiaukraineconflict wwiii,en
26/02/2022,03:45:09,i could be wrong but after invading a country you probably shouldnt be asking their military to overthrow their own government because you failed to do it yourself seems somebody wasnt quite ready for the smoke ukraine russiainvadesukraine wwiii fuckputin putinhitler,en
26/02/2022,03:43:21,us president joe biden on friday authorized a sanction of usd 350 million to ukraine for procurement of defense equipment and imparting military training and education vladmirputin nato wwiii worldwarthree worldwar3,en
26/02/2022,03:43:04,boris johnson doesnt agree with russia taking back what is rightfully part of its country yet he wont let scotland have an independence vote and that is a completely different country to his own x2 standards scotland ww3 wwiii putin ukraine ukrainewar russiaukrainewar,en
26/02/2022,03:42:35,ukrainian president volodymyr zelensky said saturday that partners were sending weapons to help kyiv fight russian troops adding he had spoken by phone with french leader emmanuel macron russiaukraineconflict wwiii zelensky russiaukrainewar,en
26/02/2022,03:42:10,delhi | lit candles flowers placed outside the ukraine embassy in memory of those who have lost their lives wwiii worldwar3 worldwariii ukrainerussiacrisis ukraineconflict russiaukraineconflict russiaukrainewar ukraineunderattack russianinvasion ukraineinvasion,en
26/02/2022,03:40:16,ukraine president tough times create strong leaders zelensky russiaukrainewar putin wwiii,en
26/02/2022,03:39:40,me when they come to look for men to go for wwiii ukraine ukraineunderattack rusiavsucrania,en
26/02/2022,03:37:54,glorious intervention by russia to liberate ukraine from the illegal govt there if the west had half the guts putin had then we wouldnt have this but the west looked the other way and ignored the genocide by ukraine ww3 wwiii putin ukraine china russiaukrainewar,en
26/02/2022,03:36:10,is that the same country naruto come from yall messing with the wrong guys wwiii,en
26/02/2022,03:35:52,leadership is a quality not just a position ❤❤💪💪 wwiii ukraine ukraineunderattack russiaukrainewar wwiii kyiv ukrainerussia,en
26/02/2022,03:35:50,has the biggest missiles maybe they can help russia ukraine wwiii worldwar3 russiaukrainewar ukraineunderattack,en
26/02/2022,03:35:39,if we truly live in a democratic country and the people of both countries dont want the war to happen then why is it happening🤔 wwiii russiaukrainewar,en
26/02/2022,03:35:39,we still have a time to stop this ukrainerussia russia kieve wwe2k22 wwiii,en
26/02/2022,03:35:10,ukrainerussia eu putin wwiii eu sanctions against russia ⬇,en
26/02/2022,03:34:55,there is a big difference between doing war and terrorism ukraine ukraineunderattack russiaukrainewar westandwithukraine worldwar3 wwiii putin ยูเครน freeukraine,en
26/02/2022,03:34:33,pray for 🕊 ukraine wwiii breaking,en
26/02/2022,03:34:17,us is a terrorist country america us russiaukrainewar worldwar3 warinukraine wwiii,en
26/02/2022,03:33:16,leadership is a quality not just a position wwiii ukraine ukraineunderattack russiaukrainewar wwiii kyiv ukrainerussia,en
26/02/2022,03:32:34,the us has invaded nicaragua panama korea bosnia grenada vietnam puerto rico iraq kuwait cuba and many more russia is taking back what is rightfully russian and the us have a problem with it valid vlad valid veto ww3 wwiii putin ukraine china russiaukrainewar,en
26/02/2022,03:32:29,wwiii the scope of this potential threat is global not national or local to any region only however we are conditioned so badly into our nationalism that we blindly consider a piece bigger than the whole crisis times need ownership as a whole not blames as pieces,en
26/02/2022,03:32:21,stop war spread humanity stop killings wwiii warinukraine ukrainerussia,en
26/02/2022,03:31:35,good russia russiaukraineconflict geopolitical wwiii ww32022 azov azovbattalion,en
26/02/2022,03:31:34,no doubt the love power is big power the new couple has ready to defend his country in first day of marriage marital relation is the world best relation of love and there is no other example of it worldwariii worldwar3 wwiii russiaukraineconflict russia russiaukrainewar,en
26/02/2022,03:30:16,this seems to be headed to ww3 real fast 😳 russiaukrainewar japan nato ww3 wwiii,en
26/02/2022,03:29:42,fear is only leverage when those that fear you dont fear anything more the mood music isnt good expansionist dictators dont have a good track record also playing open handed texas holdem with nato on the thinly veiled threat to use thermonuclear weapons is evil wwiii putin,en
26/02/2022,03:29:23,we are on the 3rd day of the inhuman invasion attempt our hearts are with you ukraine president zelensky wwiii stopwar stopputin nft nftcommunity nftgiveaway bullyapeclub,en
26/02/2022,03:29:12,same reaction we want to see from for palestine iraq afghanistan peac just peace wwiii russiaukrainewar russiaukraineconflict,en
26/02/2022,03:27:37,if ukrainerussiawar doesnt stop in a week it could spiral into wwiii,en
26/02/2022,03:27:25,mr joe bid en your so called super power countrys crimes against human being👇👇 wwiii putin worldwar3 russiaukraineconflict nato stopwarrussia unitednations worldwariii,en
26/02/2022,03:27:14,2022 was a prominsing one end to covid19 the year of web3 but look at us now at the verge of wwiii as we didnt have enough 💩already centralized power of a few destroying the lives of many ukraineunderattack stopwar,en
26/02/2022,03:27:05,russiaukrainewar a comparison between military power of russia and ukraine wwiii ukrainerussia ukraineunderattack,en
26/02/2022,03:26:48,war is never a solution; it is an aggravation benjamin disraeli war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes,en
26/02/2022,03:26:00,literally ukraine ukraineunderattack russiaukrainewar westandwithukraine worldwar3 wwiii putin ยูเครน freeukraine,en
26/02/2022,03:25:55,leadership is a quality not just a position wwiii ukraine ukraineunderattack russiaukrainewar kyiv ukrainerussia,en
26/02/2022,03:25:49,war is never a lasting solution for any problem a p j abdul kalam war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird,en
26/02/2022,03:25:45,russian troop are unable to beat ukraine at the moment and finding it very hard russia helpukraine ukraine wwiii,en
26/02/2022,03:25:38,no bacuse they are muslim wwiii putin worldwar3 russiaukraineconflict nato stopwarrussia unitednations,en
26/02/2022,03:23:09,2/2 putin has just started wwiii the sooner we realise it the better the most effective way to stop it in its waking is to send forces and secure ukraine borders asap if putin is stopped xi wouldnt move on taiwan de escalation strategy=putins and xis escalation,en
26/02/2022,03:23:01,biden is handling this situation so seriously and so professionally i have not seen anything like this in my lifetime ukraineunderattack joebiden wwiii,en
26/02/2022,03:22:33,for eight years ukraine has been constantly shelling ethnic russians and the so called president zelensky has been ignoring this and sending funny tweets to his population vlad is removing him ww3 wwiii putin ukraine china russiaukrainewar,en
26/02/2022,03:21:48,meanwhile taliban about russia and ukraine russiaukrainewar wwiii,en
26/02/2022,03:21:45,🚨russia attacking a building in ukraine kyiv/kiev with a missile wwiii nato ukrainerussia ukrainewar,en
26/02/2022,03:21:44,poetine kiev wwiii nato and the west should join forces with ukraine vladimir putin is a war criminal just like hitler the world can not trust any communist dictator we have to defeat them and fight for freedom ukraineinvasion ukrainewar zelensky deafspraak,en
26/02/2022,03:21:16,huh lowkey mind games👏 shame on you world if you people calling yourself a super power worldwariii russiaukrainewar russiaukraineconflict wwiii,en
26/02/2022,03:20:43,a dogfight between russian and ukrainian jets over vasylkiv the ukrainian jet flew low over the town a few minutes later vasylkiv remains under ukrainian control after a failed russian airborne landing and the ukrainian air force is still in the skies ukrainerussia wwiii,en
26/02/2022,03:20:37,no wins in war the ripple effects lives on for decades; if not centuries theyve to come together and look for a political solution this is post covid the world is trying to heal from global economy devastation and now another new year 2022 we already talking about wwiii,en
26/02/2022,03:20:07,in war whichever side may call itself the victor there are no winners but all are losers neville chamberlain war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturday,en
26/02/2022,03:20:05,children in ukraine trying to survive the war nomore stopthewar wwiii war childrenofthewar pain ukraine πολεμος πολεμος_στην_ουκρανια,en
26/02/2022,03:20:00,philiptreacy bus his flowers for his hats from russia will he show support for ukraine and stop we need to effect the man on the street to stop this war istandwithukraine banrussiafromswift helpukraine defeatputin eu kiev worldwar3 wwiii warinukraine,en
26/02/2022,03:19:51,russia ukraine war forward stuck in ukraine conflictorusiaucrania freeukraine wwiii,en
26/02/2022,03:19:49,i guess trump was right about the media fakenews wwiii,en
26/02/2022,03:19:39,do you think that wwiii is knocking at our door or not warinukraine,en
26/02/2022,03:19:10,me preparing for wwiii,en
26/02/2022,03:19:08,unless a nations life faces peril war is murder mustafa kemal ataturk war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird,en
26/02/2022,03:18:48,open borders for all‼wwiii worldwar3,en
26/02/2022,03:18:44,a true leader🔥🔥🔥 wwiii ukraineunderattack ukrainecrisis ukraynarusya ukrainian,en
26/02/2022,03:18:40,the worst thing about the war is you cant actually feel it unless youre in the war wwiii conflictorusiaucrania memes,en
26/02/2022,03:18:01,mr and mr please keep wwiii as video games and movies because actually no one wants to try it in real life ⚠ ukraine russia russiaukrainewar,en
26/02/2022,03:17:45,why double standard worldwariii worldwar3 wwiii ukrainerussia russiaukraine,en
26/02/2022,03:17:39,look how hypocrite they are now they are more concerned about ukrainian people when they have less damage done by russians what about the palestinians syrias ugyria people so pathetic they sound wwiii israel banrussiafromswift hypocrisy standwithjustice,en
26/02/2022,03:17:31,the ukrainian military is now deploying multiple rocket launchers in heavily urbanised areas to use their own population as de facto human shields the sooner russia takes back what is theirs the better ww3 wwiii putin china ukraine russiaukrainewar,en
26/02/2022,03:17:31,poland opened borders for ukrainians but not for lebanese students studying in ukraine ‼ arent they humans too they are now in the cold at the borders‼ wwiii worldwar3,en
26/02/2022,03:17:06,my first wish is to see this plague of mankind war banished from the earth george washington war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation bird,en
26/02/2022,03:17:01,what an image lets not quarrel and have truce do we russiaukraine stop making life hopeless as hell fighting wwiii ukraineunderattack peacenotwar stopputin,en
26/02/2022,03:17:00,ukraine invasion what happened in the last 24 hours as russian forces target kyiv bankersupdates ukraineunderattack russiaukrainewar russia putin ukrainerussia ukrainewar breaking news kyivunderattack nato wwiii,en
26/02/2022,03:16:51,you can tell were not in wwii because wwiii,en
26/02/2022,03:16:10,putin is now saying if sweden and finland join nato they will face similar consequences the people of russia need to remove putin before he starts wwiii putin putinisawarcriminal ukraineunderattack ukrainerussia,en
26/02/2022,03:15:06,adolf hitler watching putin from hell ukraine ukrainian gaddafi nato putin worldwar3 wwiii,en
26/02/2022,03:14:45,we must concentrate not merely on the negative expulsion of war but the postive affirmation of peace martin luther king jr war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war,en
26/02/2022,03:14:34,stop it putin you are killing innocents wwiii ukrainerussiacrisis,en
26/02/2022,03:13:40,i am not stand with putin to kill innocent people but this is the thing the west actually does they dont say any peace and justice shit when their dear terrorist state israel kills innocent in palestine and other arab countries putin wwiii fuckisreal,en
26/02/2022,03:12:49,nato are already pumping weapons into ukraine and there are reports of foreign mercenary units fighting on ukraines side do not be surprised if you wake up to russia escalating the theatre of war putin warned them ukrainerussiacrisis ukrainian russiainvasion nato wwiii,en
26/02/2022,03:12:42,world war 3 b a gai magar abi tk tm na aye🥺 wwiii,en
26/02/2022,03:12:31,mankind must put an end to war before war puts an end to mankind john f kennedy war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching bird,en
26/02/2022,03:12:02,taliban and china same energy wwiii chinaexposed russiaukrainewar,en
26/02/2022,03:11:43,may those who profit from war be punished in this life and the next 🙏🏼 wwiii,en
26/02/2022,03:11:21,worldwar3 wwiii stopwar bombs costing $100 000 from a plane that costs $100 000 000 flying at a cost of $40 000 an hour to kill people living on less than $1 a day this is the shit they call war worldwar3,en
26/02/2022,03:09:55,ukrainian border guards who have surrendered on the island of zmeyinyi all alive and sound ukraine government declared them dead after heroic resistance and even awarded with purple hearts posthumously russianinvasion russiaukraine worldwar3 wwiii,en
26/02/2022,03:09:01,this how the russian ambassador in dublin now commutes wwiii stopthewar russiaukraineconflict,en
26/02/2022,03:09:00,ukraine share this deep yet hilarious image wwiii ukrainerussia,en
26/02/2022,03:08:23,missing this gentleman 🥲 russiaukrainewar | worldwar3 | wwiii,en
26/02/2022,03:08:07,ya allah save innocent people 💔 ukrainerussia ukraineunderattack ukrainewar ukrain wwiii russia russianinvasion,en
26/02/2022,03:07:04,it is not only the living who are killed in war isaac asimov war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes,en
26/02/2022,03:06:55,america has frozen russians bank assets nearly one trillion dollars wwiii ukrainerussia,en
26/02/2022,03:06:15,exactly why these other powerful nations that are more than capable of dealing with russia choose to do so through sanctions and not through military power we do not want wwiii,en
26/02/2022,03:06:00,this wwiii has alot of weapons spending doing business with peoples life waiting for china how much it will spend to support russia,en
26/02/2022,03:05:51,breaking another destroyed column of occupants ukraineunderattack wwiii,en
26/02/2022,03:05:33,i love the example these women are setting 🙏 feminism wwiii worldwar3 ukraineunderattack ukrainerussia ukrainewar,en
26/02/2022,03:05:26,russia ukraine war eiffel tower lit in ukraines flag colours to show solidarity france sends weapon to war hit country russiaukrainewar ukrainerussiacrisis worldwar3 wwiii,en
26/02/2022,03:04:06,a strong and well armed army is needed to win a war a war is not won by condemning wars like this make us realize how much we owe to our indianarmy ❤ 2/2 stopthewar wwiii peacenotwar,en
26/02/2022,03:04:00,is now a full mobilization for all ukrainian makes age 18 60 to serve in the military 🪖 banned 🚫 from leaving ukraine wwiii ukrainerussia,en
26/02/2022,03:03:56,my the aliens come and save ukraine 👽👽👽 wwiii ww3 ukrainerussia ukraineinvasion russianinvasion stopputin stoprussia,en
26/02/2022,03:03:46,maybe you guys dont get it but wwiii is imminent even you fuers sipping champagne in dubai right now will soon shit your pants the price of bitcoin  will be absolutely unimportant very soon,en
26/02/2022,03:03:20,gm friends if we dont end war war will end us h g wells war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes,en
26/02/2022,03:02:21,russia ukraine war live kyiv struck by two missiles wwiii worldwar3 worldwariii ukraine ukrainerussiacrisis ukraineconflict russiaukraineconflict russiaukraineconflict russiaukraine russiaukrainewar ukrainecrisis,en
26/02/2022,03:01:26,hard to believe saints were with us in l1 not that long ago a million miles ahead of us now although when you see whats going on in ukraine right now it all seems irrelevant ncfc wwiii,en
26/02/2022,03:00:20,war has always been bad for humanity peace for a better world 🌍 coldwar wwiii russians ukrainians sendnatotoukraine,en
26/02/2022,03:00:19,your are a real politician and the bravest soldier in the world man keep going 💪🏻👊🏻 victory is yours 🙏🏻 ukraineunderattack zelenskiy ukrainerussia freeukraine ukrainewar wwiii putinisawarcriminal putin,en
26/02/2022,03:00:14,once you hear the details of victory it is hard to distinguish it from defeat there are no winners in war russiaukrainewar russiaukraineconflict balakotairstrike wwiii,en
26/02/2022,03:00:13,sir us its allies and pakistani governments has 1 thing very similar ( promise ) which never fullfils 🤣 wwiii,en
26/02/2022,03:00:07,i told my mom world war 3 happen and she said or chala phone wwiii,en
26/02/2022,02:58:56,yeah lifes about to get very expensive now energycrisis wwiii,en
26/02/2022,02:58:34,ww3 wwiii russianinvasion yeah this ghost of kyiv rumor has been debunked but in my head this is him,en
26/02/2022,02:58:17,maybe naledi pandor knows that russia will only want a groove off with south africa worldwar3 naledipandor wwiii,en
26/02/2022,02:57:26,russiaukrainewar will indian news channels do similar reporting of destruction of war from pakistan and china if war happens with india indiansinukraine indian newsupdates journalism indiatoday wwiii,en
26/02/2022,02:57:01,chad putin wwiii,en
26/02/2022,02:56:44,a bar is jerusalem israel before and after the war started ukraine russia wwiii,en
26/02/2022,02:55:51,we are in shock here thousands of miles away i cant imagine how it must feel to be there your home being destroyed people getting hurt all for the vanity of one russian narcissistic psychopath putinisawarcriminal russiaukrainewar wwiii freeukraine standwithukriane,en
26/02/2022,02:55:31,in the meantime ukraineinvasion wwiii kiev,en
26/02/2022,02:54:58,multiple videos on social media of russian military out of fuel food and stuck on highways ukraine zelenskyy russia putin wwiii,en
26/02/2022,02:54:19,breaking update mod latest melitopol controlled by forces ◾retreating nationalist battalions have blown up electrical substations and bridges behind them russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en
26/02/2022,02:53:38,india and china in russia vs ukraine war russiaukraineconflict | worldwar3 | wwiii,en
26/02/2022,02:53:32,where the worthy people who saved indian are not respected and the unworthy ones are respected there is the orgy of famine wwiii warinukraine worldwar3 and death sant shri asharamji bapu is a great saint and framed in fake case conspiracyexposed,en
26/02/2022,02:53:13,yes but that is the point announcing you intend to launch a no surprise first strike if nato engages knowing their second strike capabilities makes little sense as is calling natos bluff by showing your cards isnt a winning strategy in the game of thermonuclear poker wwiii,en
26/02/2022,02:52:37,somethingbetterthansex fighting for ukraine is a lot better than sex because with wwiii therell be nobody left to have sex with standwithukriane standwithukraine ukraineinvasion ukraineunderattack russiaukrainewar worldwar3 stoprussia stopputin putinisawarcriminal,en
26/02/2022,02:52:31,hypocracy of the west ukrainerussia russiaukraineconflict worldwar3 wwiii worldwariii,en
26/02/2022,02:52:14,what sort of madman would give hos own untrained civilians an assault rifle and encourage them fight the russian army which outnumbers your own army by double when there is an option to stop the war simply by not joining nato who is the madman ukraine wwiii,en
26/02/2022,02:51:33,if this photo is real historians will write wwiii official started from ukrainewar ukraine ουκρανία,en
26/02/2022,02:50:48,me looking at my teacher who told me that ww3 will happen for water wwiii worldwar3,en
26/02/2022,02:50:29,you play codm and think youre a soldier you think changing clip in codm is the same as changing it in real life start learning how to be unalive before wwiii drafting comes,en
26/02/2022,02:49:51,two different conflicts a similar moment of despair crowds tried to push a baby to safety on a train in kiev ukraine a similar moment also took place in afghanistan in 2021 when a baby was handed to us soldiers ukraina wwiii worldwar3 stopwar russiaukraineconflict,en
