,date,time,tweet,language,sentimiento
2113,26/02/2022,02:12:54,Ukrainian apartment complex hit with a missile #Ukraina #Ukrayna #Ukraina #UkraineRussie #RussiaUkraine #UkraineConflict #WorldWarIII #Ukraine #UkraineRussiaCrisis #Russia #BREAKING #RussiaWar #Biden #Kyiv #China #WWIII,en,neutro
2114,26/02/2022,02:12:47,Have you took part in joint #Twitter Exercise For #WWIII 💭,en,neutro
2115,26/02/2022,02:12:46,"Putin administration threatens West with ""symmetrical or asymmetrical"" response to sanctions.#WWIII #Ukraine #Russia",en,neutro
2116,26/02/2022,02:12:34,If this continues a World War 3 could break out‼️😕 #WW3 #WWIII,en,neutro
2117,26/02/2022,02:12:34,Reported ICBM movement in Western Russia. #WWIII #WARINUKRAINE #worldar3 #Ukraine #RussiaUkraineWar #Russia,en,neutro
2118,26/02/2022,02:12:31,All those who do not understand the #RussiaUkraineConflict. Watch this for clarity. #Putin #Europe #NATO #UkraineRussia #Russia #America #WWIII,en,neutro
2119,26/02/2022,02:11:49,#RussiaUkraineWar #UkraineInvasion #UkraineUnderAttack #RussianInvasion #UkraineRussia #NATO #StopWar #WW3 #NATOinUkraineNow #WWIII #Kyiv:: Russia Claims to Have Destroyed 821 Ukrainian 'Military Objects',en,neutro
2120,26/02/2022,02:11:38,@francska1 If the unthinkable happens and Russia succeeds in Ukraine regime change perhaps NATO can then enter Ukraine and help the citizens revert back while threatening Russia not to intervene as they are now doing. That would be justice. #UkraineInvasion #NATO #WWIII,en,neutro
2121,26/02/2022,02:11:23,Ive some experience from my own life too. #WW3 #WWIII #Ukraine #Freedom #Liberty,en,neutro
2122,26/02/2022,02:11:16,Tupac is relevant... #WWIII,en,neutro
2123,26/02/2022,02:10:00,An appeal should be made to restructure UN as it is just there doing nothing just sitting and enjoying. UN rules should be followed and if not followed severe actions should be taken #Respect #BorisJohnsonResign #UkraineUnderAttack #WWIII #UnitedNations #WeStandWithUkraine,en,neutro
2124,26/02/2022,02:09:08,The normal thing which now a days look abnormal because we have made abnormal normal. #SaturdayMotivation #SaturdayThoughts #WWIII #India #Humans #Life #Society #helpinghand #TalkAsAHuman,en,neutro
2125,26/02/2022,02:08:19,West is becoming more fascist than ever #WWIII #RussiaUkraineWar,en,neutro
2126,26/02/2022,02:08:03,The reality of the world #WWIII #worldwar3 #RussiaUkraineWar #RussiaUkraineConflict #Russia,en,neutro
2127,26/02/2022,02:06:55,Aftermath of a #Russian missile hitting a residential building inside of #Kyiv #UkraineRussiaConflict #UkraineRussiaCrisis #VladimirPutin #Putin #RussiaUkraineConflict #Russia #bombing #BidenIsAFailure #Biden #Kiev #WWIII #War #StopRussia #UnitedNations #UkraineRussia,en,neutro
2128,26/02/2022,02:06:16,#UkraineUnderAttack Ukrainian National Anthem played on trumpet the night of an expected Russian mission to take Kyiv. #RussiaUkraineWar #WWIII #Ukraine #UkraineUnderAttack,en,neutro
2129,26/02/2022,02:06:14,Stop wars everywhere! #Ukraine #UkraineUnderAttack #RussiaUkraineWar #WeStandWithUkraine #worldwar3 #WWIII #FreeUkraine #FreePalestine #FreeSyria #KashmirGenocide,en,neutro
2130,26/02/2022,02:06:10,Brutal attack of russian troops on ukranian soldier Viewers discretion ; One minute u live the next u dead charcoal #WorldWar3 #BanRussiafromSwift #WW3 #WWIII #Ukraine #UkraineWar #RussiaUkraineConflict #Ukraine,en,neutro
2131,26/02/2022,02:04:47,I love how the world the right now is standing up against war. Its progress. #WWIII #worldwar3 Putin #Putin,en,neutro
2132,26/02/2022,02:04:02,The whole world were silent when that was happening in Syria Now they are crying #RussiaUkraineWar #WWIII,en,neutro
2133,26/02/2022,02:02:41,@kesari101_ @mehdirhasan r u talking about Pakistans part of Kashmir? Yes its fine tourist r visiting each day. However in Indian occupied there is brutality barbarism human right violation. See 1st 2 pics of PAK vs last 2 of India. #Ukraine #Kashmir #IndiaRacism #WWIII #Russia #HijabBan #Indian,en,neutro
2134,26/02/2022,02:01:58,Putin doesn't give a fuck about the sanctions he's gonna keep coming. Y'all need to get your shit together and put boots on the ground! #Ukraine #WWIII #putin #sanctions,en,neutro
2135,26/02/2022,02:01:45,#worldwar3 #WWIII Nostradamus addressed to India- The Great CHYREN will be chief of the world. His name and praise will reach beyond the skies. Watch Sadhna TV at 7 30 pm #GreatestGuru_InTheWorld,en,neutro
2136,26/02/2022,02:01:33,Effects of russian tour are coming but its ok sabar rakh its time for American zalalat soon l... #WWIII #Pakistan #PakistanArmy,en,neutro
2137,26/02/2022,02:01:16,Unbelievable. WW3 in the balance and our illegitimate president is gone. And you wonder why Putin does what he wants? #Biden #WWIII #Putin,en,neutro
2138,26/02/2022,02:01:01,Brutal attack of russian troops on ukranian soldiers👀🙏 Click link to watch more #WorldWar3 #BanRussiafromSwift #WW3 #WWIII #Ukraine #UkraineWar #RussiaUkraineConflict,en,neutro
2139,26/02/2022,02:01:01,Another angle of a #Russian missile hitting a residential building inside of #Kyiv #UkraineRussiaConflict #UkraineRussiaCrisis #VladimirPutin #Putin #RussiaUkraineConflict #Russia #Klitschko #BidenIsAFailure #Biden #Kiev #WWIII #War #StopRussia #UnitedNations #UkraineRussia,en,neutro
2140,26/02/2022,02:00:51,Nobody thought hitler was a threat at first but in the end we all wished somebody put him down quickly then maybe many would not have dead in concentration camps #WWIII #StopPutin,en,neutro
2141,26/02/2022,02:00:20,A lot has happened in two years... #WARINUKRAINE #worldwar3 #WWIII #WorldWarIII,en,neutro
2142,26/02/2022,02:00:03,People of #Ukraine & #russia dont let the main stream media provide narrative send video footage to wokejournalist@gmail let us get the truth out. #UkraineRussia #WWIII,en,neutro
2143,26/02/2022,01:59:20,Ukraine while supporting Israel on invading Palestine vs Ukraine when Russia invades them #Ukraine #UkraineUnderAttack #RussiaUkraineConflict #WeStandWithUkraine #worldwar3 #WWIII,en,neutro
2144,26/02/2022,01:58:22,Interesting Air force move: VIPER31 from Treviso LAGR220 from Mildenhall #WWIII,en,neutro
2145,26/02/2022,01:58:20,@Jamaticulus let #WWIII end b4 we know where to elope....erhn I mean study.,en,neutro
2146,26/02/2022,01:57:02,Mr Abramowich not seen in his £125m in months...He was named by MPs on Tuesday as 'Being one of 35 oligarchs identified by Russian opposition leader A. Navalny as one of the key enablers of the kleptocracy run by the countrys president V. Putin.'#UkraineRussia #USSR #WWIII,en,neutro
2147,26/02/2022,01:57:00,I'll start worrying about #WWIII when they stop airing lame ass late night shows.,en,negativo
2148,26/02/2022,01:56:34,This is not war this is massacre this is genocide #war #WWIII #IStandWithUkraine Europe #Ukraine #Russia #ukrainerussia,en,neutro
2149,26/02/2022,01:56:29,you're only allowed to send 3 fighters to #WWIII what's your team?,en,neutro
2150,26/02/2022,01:55:15,A song that portrays the current situation of the world #AfghanistanCrisis #syria #palestine #Pakistan #WWIII #russia #UKRAINE #WorldWarIII #worldisonfire,en,neutro
2151,26/02/2022,01:54:57,Attention! Target but also Smokescreen! The Russian goals can be also other than #Ukraine Need to protect Baltic Countries as well!!! Possible #Target 3 in #Lithuania: Olita #NATO base. #Ukrainekrise #Ukraina #UkraineWillResist #UkrainiansWillResist #Kiev #Ukrainian #WWIII,en,neutro
2152,26/02/2022,01:53:41,Imma say this and imma dip cause I know the tL prolly sleep. Y'all think #Rihanna havin a #baby boy or a girl cause regardless that child will decide the outcome of #WWIII ???,en,neutro
2153,26/02/2022,01:52:53,Another war crime against the civilians Rescuers are evacuating residents. Clink link to watch more updates. #WorldWar3 #BanRussiafromSwift #Ukraine #WWIII,en,neutro
2154,26/02/2022,01:52:11,Ukrainian Soldiers Try To Shot Down Fighter . . #Ukraine #UkraineRussia #WWIII #worldwar3 #RussiaUkraineConflict,en,neutro
2155,26/02/2022,01:52:06,This makes me want to join the #Ukraine army. #UkraineWar #UkraineInvasion #UkraineConflict #russianinvasion #RussiaUkraineWar #WWIII #Gangster,en,neutro
2156,26/02/2022,01:51:52,@richardbranson Praying we are not headed for #WWIII 🙏🏼#peace #PeaceNotWar,en,neutro
2157,26/02/2022,01:51:44,Ukraine you are totally alone. If he meant it he'd be clapping. #WWIII #HelpUkraine,en,neutro
2158,26/02/2022,01:51:21,Instead of sending money 💵 Just ask that dumas @KremlinRussia_E to stop. That will help @POTUS Your thirst for blood will never end 😭 #Ukraine #UkraineInvasion #UkraineWar #WWIII #RussiaUkraineWar #Ukraina,en,neutro
2159,26/02/2022,01:50:28,The most striking & shameful thing about this #invasion is that the Russian army used Rape as a weapon against Germans in #WorldWarII It is believed that as many as 2Million Women were raped by #RedArmy officers many of them several times over #Russia #Indians #Ukraine #WWIII,en,neutro
2160,26/02/2022,01:49:44,"Good Morning 😊🌻🌻🌻🌻 ""Put these sunflower seeds in your pocket so that something beautiful will grow when your corpse is laying in our fields."" 🌻🌻🌻 #UkraineUnderAttack #Savage #ukraine #WWIII 💛💙💪",en,neutro
2161,26/02/2022,01:49:01,Some real dedication debunking all those vids. Sad to see so much fake stories and vids circulated on a very real event. #WWIII #UkraineUnderAttack,en,neutro
2162,26/02/2022,01:49:00,Putins probably dying so he's starting a war for fun #UkraineRussia #Ukraine #putin #WWIII,en,neutro
2163,26/02/2022,01:48:35,"Please reply with ""F"" to this tweet as in F for fucked Ukraine is indeed fucked. #WWIII #Ukraine #Russia #Putin",en,neutro
2164,26/02/2022,01:47:35,This man showed what patriotism is...Went to die for the country without hesitation....He had a chance to run away but he didnt...Salute to him... He is no doubt the best leader of the world... #Respect #America #UkraineWar #WWIII #RussiaUkraineWar,en,neutro
2165,26/02/2022,01:45:21,Gift For Ukrainian the Russian soldiers left the tanks and flee After Watching Ukraine Fighters . #Ukraine #RussiaUkraineWar #WWIII #UkraineWar,en,neutro
2166,26/02/2022,01:44:59,We want to know who this incredible woman is and whether she is safe and alive. If she is not she is a martyr for #Ukraine and the world. If she is she is a hero for #Ukraine and the world. #IStandWithUkraine #NoToWar #WWIII #FuckPutin #StopPutin #PutinsGOP @GOP @POTUS #NATO,en,neutro
2167,26/02/2022,01:44:04,There is no perfect answer here Step in to assist Ukraine - likely nuclear escalation. Stand back and watch a nation burn and be taken over illegally. Ukraine to drop arms fall under the Russian Dictatorship. Was Putin backed into the corner by NATO #war #Ukraine #WWIII,en,neutro
2168,26/02/2022,01:44:04,Ukrainians resilience & leadership is inspiring. Nigerian leaders would have taken the easier route - fled to another country and abandoned their people in the blink of an eye. #WWIII #FreeUkraine,en,neutro
2169,26/02/2022,01:43:35,Double standards! #Ukraine #UkraineUnderAttack #RussiaUkraineWar #WeStandWithUkraine #worldwar3 #WWIII #FreePalestine #Palestine,en,neutro
2170,26/02/2022,01:43:32,I assume the troops assaulting #Kyiv last night were the airborne troops from Pskov. They are supposedly some of the best #Russia has. The next group of attackers will be of less quality and they will meet stiffer resistance. #WWIII,en,neutro
2171,26/02/2022,01:43:31,Russia Going to turn the table. Nuclear power plant as well as capital of Ukraine going in the hand of Russain army #Chernobyl #nuclear #BudapestMemorandum #ConflictoRusiaUcrania #WWIII #Ukraine,en,neutro
2172,26/02/2022,01:42:54,Having repelled the attacks during the night #Kyiv now has more time to further strengthen its defenses. Next attack will be even harder for #Russia and the number of dead even bigger. #UkarineRussiaWar #WWIII,en,neutro
2173,26/02/2022,01:41:01,War only benefits the higher class who are leading luxirious time. Zero benfits to those who are leading end to mouth life. #RussiaUkraineConflict #WWIII #worldwar3,en,neutro
2174,26/02/2022,01:40:34,This probably the only time Ukranian missile enters Russia #Ukraine #WWIII #UkraineWar,en,neutro
2175,26/02/2022,01:40:12,Two young Ukrainian children sending off soldiers to fight the Russians. The kids holding hands the girl holds a stuffed animal the boy (her brother?) salutes. Look what he has on his back. #WWIII #russia #Ukrainia,en,neutro
2176,26/02/2022,01:39:41,Ok world here we are. 👋 Are we just gonna sit back and watch while Putin displaces 43 MILLION people and takes their land country and freedom?!?!💔 #RussiaUkraineWar #WWIII #Ukraine #UkraineUnderAttack,en,neutro
2177,26/02/2022,01:39:15,#Putin #Russia on 🔥 Fire crackers everywhere 💔 #PutinStop #UkraineWar #Russia #WWIII #RussiaUkraineConflict,en,neutro
2178,26/02/2022,01:38:50,Images from Kiev the capital of Ukraine #Ukraine #UkraineUnderAttack #Kiev #WWIII,en,neutro
2179,26/02/2022,01:38:16,Harsh reality #WWIII,en,negativo
2180,26/02/2022,01:37:55,#UkraineUnderAttack A perfect picture ;#WWIII What Russia is doing in Ukraine Israel has been doing in Palestine since 1984. #worldwar3 #UkraineUnderAttack #UkraineWar #UkraineRussia,en,neutro
2181,26/02/2022,01:37:33,A man who doesnt believe there is Someone powerful called God is a very dangerous man. Putin Ukraine Russia #WWIII,en,neutro
2182,26/02/2022,01:36:31,The fact this lunatic has nuclear weapons should terrify the world.#nuclear #Putin #WWIII #thisisacrisis #Ukraine #NATO #nuclearwar #PrayForPeace,en,neutro
2183,26/02/2022,01:36:27,What would World War 3 look like? #WWIII #WW3 #worldwar3 #WorldWarIII #Ukraine,en,neutro
2184,26/02/2022,01:35:50,Let Russia Speak and Ukraine too. Western political countries must stop involving themselves in others businesses especially the United States as they are the one who provokes the war every single time. #WWIII,en,neutro
2185,26/02/2022,01:35:21,Im afraid but this is the bitter truth💔 #Ukraine #RussiaUkraineWar #WWIII,en,neutro
2186,26/02/2022,01:34:37,"""Let go of your hate."" —Luke Skywalker ❤️🕊️ #Ukraine #Russia #Putin #UkraineRussia #UkraineUnderAttack #WWIII #WladimirPutin #WARINUKRAINE",en,neutro
2187,26/02/2022,01:34:10,@mfa_russia @RussiaUN As you can see Ukrainian hospitals are treating wounded Russian Soldiers! Stop this war now! #EndWarNow #nowarinukraine #NoWarWithRussia #NoWarWithUkraine #NoWW3 #WWIII,en,neutro
2188,26/02/2022,01:33:59,Russia might be ahead of Ukraine in ammunition but he is fighting equally to protect his country by any means🙌🔥 #RussiaUkraineConflict #worldwar3 #WWIII #Putin #RussiaUkraine China America Putin Ukraine #UkraineUnderAttack #RussiaUkraineWar #UkraineRussia #UkraineInvasion,en,neutro
2189,26/02/2022,01:33:31,Why does it seem like there was no war in Iraq Palestine Syria Libya and co? Everyone is now blaming and sanctioning Russia. Hypocrisy is killing us. Ukraine Putin #WWIII,en,neutro
2190,26/02/2022,01:33:14,Ukraine President could have easily fled Ukraine the way the Afghan President did when the Talibans invaded the nation. But Zelenskyy has decided to stay and fight/die for his country. This is leader 💯 NATO Putin #worldwar3 #WWIII,en,neutro
2191,26/02/2022,01:32:49,History repeats itself due to incompetent leaders. #WWIII,en,neutro
2192,26/02/2022,01:32:30,A hero is someone who stands up when everyone else backs down.#WWIII #UkraineRussiaCrisis #WorldWarIII,en,neutro
2193,26/02/2022,01:32:20,Ukraine got some helps from neighbours 🥺🥺🥺 Hope they are going to be good 🙌 #WWIII #IStandWithUkraine,en,neutro
2194,26/02/2022,01:32:19,All I need for #worldwar3 #WWIII is a couple of these an im straight 😂,en,neutro
2195,26/02/2022,01:31:52,Footage of a Russian missile hitting a Residential building in #Kyiv. . . . #UkraineUnderAttack #StandWithUkraine #Ukriane #Russia #WWIII #Belarus,en,neutro
2196,26/02/2022,01:31:25,@MarkCranfield_ With the ongoing uncertainties like #ClimateEmergency #COVID19 #UkraineRussiaCrisis #WWIII probabilities #flooding #volcano 🔥⚡⛈️🌀 wonder how many people will see 2040 ??? 🤔🤠🌞,en,neutro
2197,26/02/2022,01:31:23,Me throwing away the computer after the internet goes out #WWIII,en,neutro
2198,26/02/2022,01:31:21,Love u nukes love your freedom. #Ukraine #WWIII,en,positivo
2199,26/02/2022,01:31:20,Come onnnn 🥲🥲 #RussiaUkraineWar #RussiaUkraineConflict #WWIII #war #WorldWarIII #WW3 #russianinvasion,en,neutro
2200,26/02/2022,01:31:13,Video at the hitting moment #RussiaUkraineConflict #RussiaUkraineWar #russianinvasion #WWIII,en,neutro
2201,26/02/2022,01:31:04,In the biggest blow yet Pornhub imposes content block on Russian users. #WorldWar3 #WWIII #Ukraine #RussiaUkraineConflict #Russia #RussiaUkraineWar #Peace,en,neutro
2202,26/02/2022,01:30:29,Zelensky rejected U.S. offer to evacuate him from Kyiv. He will stay in Kiev until the end.. #Ukraine #WWIII #RussiaUkraineconflict #NATO,en,neutro
2203,26/02/2022,01:30:17,@sigg20 I appreciate the Barry Sanders @BarrySanders 🏈 🐐 #OnePride ♥️ post in the midst of all the #Covid bullshit and stark potential of #WWIII 😐 #GoodOldDays 🍻 #WhenMenWereMen 💪 #SportIsLife 🙏 ☮️ 🐂,en,neutro
2204,26/02/2022,01:29:13,Amen for their hospitality towards the Ukrainian people but where was Romanias hospitality when it came to Syrian Afghan and Iraqi refugees with a total of JUST 23% being accepted including just 2% from Afghanistan? #Ukraine #WWIII,en,neutro
2205,26/02/2022,01:28:16,The British are hypocrites and they should apologise every day to all there distraction in the world China and India and Russia are the future Next step likely would be taiwan returens China #RussiaUkraineConflict #No_WAR #WWIII #الحرب_الروسيه_الاوكرانية #RussiaUkraineWar,en,neutro
2206,26/02/2022,01:27:57,Below will be a list of people who need help and places you can go for help. We got this you guys got this. #Ukraine #WorldWarThree #WWIII,en,neutro
2207,26/02/2022,01:27:21,Why u guy are silent when USA England France & Kill Gaddafi and invaded Libya 🇱🇾 in 2011 #Gaddafi #RussiaUkraineWar #WWIII,en,neutro
2208,26/02/2022,01:26:45,Is this #Ukraine a 2nd #Syria ? Stop #War. Stop Crime against Humanity. Stop #WWIII . Fuck your geopolitics. Fuck you weapons traders. Fuck your #nuclear weapons. Fuck you killers. Fuck you Hitlers. #FuckPutin Fuck you #MAL #StopTheWar #StandWithUkriane #WarCrimes,en,negativo
2209,26/02/2022,01:26:23,All life matters War has not done any good to anyone. This will have far reaching impact. Hopefully peace will come sooner than we think! Art by @iconeo #Ukraine #RussiaUkraineWar #Ukrainian #worldwar3 #WWIII,en,neutro
2210,26/02/2022,01:25:50,This is what true #leadership looks like. Ukraines President Zelenskyy heading to the front. Remember him. #StandWithUkraine #IStandWithUkraine #RussiaUkraineWar #RussiaUkraineConflict #Russia #WWIII,en,neutro
2211,26/02/2022,01:25:10,#US President @POTUS If you cant send troops to Ukraine then send #Weapons to Ukraine #Ukraine will fight on its own and will defend itself without anyone else. #RussiaUkraineWar #BalakotAirStrike #WWIII #WWWIII #World #RussiaUkraineConflict #Ukrainian #india,en,neutro
2212,26/02/2022,01:24:32,Who will win? #Russia #Ukraine #WWIII #Putin,en,neutro
2213,26/02/2022,01:24:29,Putin on fire 🔥🔥 #Putin #WWIII #PutinAtWar #Gaddafi #StopTheWar,en,negativo
2214,26/02/2022,01:23:52,Just tell me how? Nato invade Lybia it ok✔️ U.S invade Afghan and Iraq it ok✔️ But Russia invade Ukraine it not ok🚫 . Media will never tell u diz #WWIII #Putin #Ukraine #UkraineInvasion,en,neutro
2215,26/02/2022,01:23:01,"""US asked us to cancel Russian Visit but Pakistan Refused"" FM Qureshi This is how an Independent foreign policy looks like.... 🇵🇰👏 #RussiaUkraineWar | #UkraineUnderAttack | #RussiaUkraineConflict | #WWIII | #worldwar3 | #WorldWarIII | #Ukraine | #UkraineRussia | #UkraineWar",en,neutro
2216,26/02/2022,01:22:53,What Ive understood about the Russia vs UKraine #WWIII so far. A Thread.,en,neutro
2217,26/02/2022,01:22:03,Ive lived through a pandemic a Tsunami and a war . The final piece is obviously an alien. #WWIII,en,neutro
2218,26/02/2022,01:21:44,#Afghanistan #Syria #Iraq #Libya & now #Ukraine Nuclear #WWIII,en,neutro
2219,26/02/2022,01:21:18,Its not our war #no_war #WWIII,en,neutro
2220,26/02/2022,01:20:38,Donate for them #WWIII #WorldWarIII #NATO #Europe #Putin #UkraineRussia #UkraineInvasion #BTC,en,neutro
2221,26/02/2022,01:20:31,With the conflict in #Ukraine and the very real prospect of #China making moves to take over #Taiwan people seem to believe that this is going to be the start to #WorldWarIII. But are we really? Learn more at #wwIII,en,neutro
2222,26/02/2022,01:20:15,Ukraine now you know how Palestinians are living their lives under Israeli occupation??? #Ukraine #UkraineUnderAttack #RussiaUkraineWar #WeStandWithUkraine #worldwar3 #WWIII,en,neutro
2223,26/02/2022,01:20:03,Yeah so now in times of emergency also people will be segregated this is Hinduism for you acc. to her and her supporters. Do you know how many Indians rescued are maoist or jehadist? @madhukishwar #Ukraine #IndiansInUkraine #Rescue #Nationalism #TalkAsAHuman #WWIII,en,neutro
2224,26/02/2022,01:19:24,Real men don't run away like cowards !! He's the leader the world needs.. Godspeed 🙌🏽❤️ #Zelensky #Ukraine #WWIII #Russia,en,neutro
2225,26/02/2022,01:18:59,It's hurting 💔Say no to war 👍 #WWIII #RussiaUkraineWar #RussiaUkraine #WARINUKRAINE #WorldWarIII #worldwar3 #RussiaUkraineWar #Russian,en,neutro
2226,26/02/2022,01:18:50,Times like this be having me think ima be minding my business about to swapped the battery outta revol key-yo-sarah phone and my whole block gon explode 🤯 #WWIII,en,neutro
2227,26/02/2022,01:18:04,India in UN We helped Russia many times not just in UNSC but on the ground as well. None wants #WWIII So the 2 most powerful strategist of India are ready to collapse agnst.each other India have to be partial. Only one nation who used veto in favour of India is Russia. #UNSC,en,neutro
2228,26/02/2022,01:17:46,Pakistan International Airlines (PIA) CEO Air Marshal Arshad Malik said that they were ready to bring back stranded Pakistani students from Ukraine following an attack from Russia. #primepakistan #ukraine #russia #WWIII #PIA #student,en,neutro
2229,26/02/2022,01:17:16,@BeschlossDC Except having a Black Woman also on the front page wonderfully gives it away! 👏🏾👏🏾 #WWIII #KBJ #UkraineInvasion,en,neutro
2230,26/02/2022,01:16:11,Wife of the Ukrainian V.P #WWIII #UkraineRussia,en,neutro
2231,26/02/2022,01:16:04,Once a lady said.... #IndiansInUkraine #IndianArmy #indianstudents #WWIII #,en,neutro
2232,26/02/2022,01:15:59,Imagine a king who fights his own battle. #Ukraine #fighting #WWIII,en,neutro
2233,26/02/2022,01:15:52,🙏🏽 Ukraine Soldiers instagram video who was killed by a Russian Warship while guarding Snake Island. #Ukraine #UkraineRussia #UkraineInvasion #UkraineRussiaCrisis #UkraineUnderAttack #worldwar3 #WorldWarIII #WWIII,en,neutro
2234,26/02/2022,01:15:28,The broke dictator #Putin would like to address the world. #Ukraine #UkraineRussia #WWIII,en,neutro
2235,26/02/2022,01:14:52,Russian envoy to Security Council Jerusalem is a Palestinian city We do not recognize Israel as its capital Israel has made Tel Aviv its capital #RussiaUkraineWar | #UkraineUnderAttack | #RussiaUkraineConflict | #WWIII | #worldwar3 | #WorldWarIII | #Ukraine | #UkraineRussia,en,neutro
2236,26/02/2022,01:13:40,Are we heading towards WW3? #UkraineUnderAttack #RussiaUkraineWar #Russia #WWIII #Ukraine,en,neutro
2237,26/02/2022,01:13:38,Now Every social website is active but for #Palestine #Kashmir 👇👇👇 This is how deep pockets works 👊 #Kyiv #RussiaUkraineConflict #WWIII #Putin,en,neutro
2238,26/02/2022,01:13:33,We all need to start having positive thoughts to continue sending support…more… 🙏🏼 💛💙 Have you watched this video? They need support…think they need more! #USA #USmilitary #JoeBiden #Nazi #TrumpPutin #WWIII @JoeBiden 🙏🏼 @JustinTrudeau,en,neutro
2239,26/02/2022,01:13:16,So understand that on #Ukraine soil ONLY Ukrainian can fight else should any third party country get involved it will be tagged an act of #WWIII . NATO and US can ONLY support from the outside to avert #WWIII #UkraineRussia,en,neutro
2240,26/02/2022,01:12:35,Will #Ukraine fall in less than a week to #Putin and #Russia? #France fell in 6 weeks to Germany. #Poland fell in 3 months to Germany. Ukraine falling swiftly to Russia is bad news for all of #Europe. #NATO needs to step in now to stop Russia in its tracks.#WWIII #blitzkrieg,en,neutro
2241,26/02/2022,01:12:34,China and India helped Russia today. #WWIII is here,en,neutro
2242,26/02/2022,01:12:18,The silver lining to #WWIII is that Germany get to be the good guys for a change,en,neutro
2243,26/02/2022,01:12:15,Why isnt this War on the Metaverse. Everyone brings out their soldiers as Avatars anyone whom their troop finishes first accepts defeat! #WWIII #Crypto #UkraineRussia,en,neutro
2244,26/02/2022,01:12:01,The big boy has arrived 😎💥 #russia #Ukraine #WWIII #worldwar3,en,neutro
2245,26/02/2022,01:09:48,Together we are #jedisec jedi of the lulz and jazz join in our fight of worldwide freedom and justice for humanity Together we are the change Love you all #Anonymous #RussiaUkraineWar #RussiaUkraineConflict #WWIII #worldwar3 #Ukraine,en,neutro
2246,26/02/2022,01:09:22,Its not frustrating when tenants pay: whats difficult is when they dont pay pay late or pay the wrong amount We have a solution for you Install PMS/Rental system WATCH👇 #MasculinitySaturday Moses Kuria Kasarani Gaddafi State House Kenyans Mendy NATO #WWIII Putin Ukraine,en,neutro
2247,26/02/2022,01:08:54,These are 5 Pakistani students I know these students they are in Ukraine we have no information about them whether they are alive or they are dead. Remember them in your prayers. #RussiaUkraineWar #RussiaUkraineConflict #Kyiv #worldwar3 #WWIII #нетвойне,en,neutro
2248,26/02/2022,01:07:54,I hate the double standards of the world if this couple was Muslim and the attacker was #USA or any #EU country then the circumstances would have changed. #WWIII #StopAllWars #USARealTerrorist,en,neutro
2249,26/02/2022,01:07:51,#TheWorldStandsWithUkraine #NATO #UN #WWIII We don't want war. World leaders should please approach the situation with diplomacy we don't want our children to be homes less fatherless Motherless again sense of belonging and identity lost please heal the world 🌎,en,neutro
2250,26/02/2022,01:07:51,Difference between LEADER and who behaves like our BOSS. #WWIII #Valimai #RussiaUkraineWar,en,neutro
2251,26/02/2022,01:07:48,A must read article #WWIII #UkraineRussia,en,neutro
2252,26/02/2022,01:06:37,Peace must reign #RussiaUkraineWar #WWIII #RussiaUkraineConflict,en,neutro
2253,26/02/2022,01:06:31,Russia is now targeting another small country. 😹is Rwanda safe💀#WWIII,en,neutro
2254,26/02/2022,01:06:31,Words cannot express how inspired I am by the people of Ukraine #UkraineRussia #UkraineWar #ukraine #StopTheWar #worldwar3 #WWIII #WWIII,en,neutro
2255,26/02/2022,01:06:28,Ukraine will Stand Again Putin will Fall No #WWIII,en,neutro
2256,26/02/2022,01:06:24,Those 13 men are fucking heroes. #snakeisland #wwiii #ww3 #Ukraine #UkraineRussia #UkraineInvasion #RussiaUkraineWar,en,neutro
2257,26/02/2022,01:06:17,One thing that China and Russia understand their ultimate enemy is not any country but only those countries who had jewish President or Prime Minister. Its ultimate plan of Isreal and USA to elect Jews a leader of that state and use their resources to tackle Both of us. #WWIII,en,neutro
2258,26/02/2022,01:05:59,"Andrey Rublev Russian tennis player wrote ""no war please"" on camera🙏. #Ukraine #Russia #Putin #NoWar #WWIII #HelpUkraine",en,neutro
2259,26/02/2022,01:05:41,"Blows my mind why NATO cant just intervene. Say what you want about the ""implications"" of doing so.. I DONT CARE. Innocent people are dying and countries like Canada USA France Germany and The UK can EASILY take down Russia. Avoiding conflict IS whats causing WWIII. #WWIII",en,neutro
2260,26/02/2022,01:04:51,Up-close look at the high rising residential building 🏢 hit 🎯 by Russian missile. #WWIII #UkraineRussia,en,neutro
2261,26/02/2022,01:04:45,Hopefully now the world might take action for Kashmir and Palestine as well. #whitemanswar #WWIII #UkraineUnderAttack #FreePalestine #JammuAndKashmir,en,neutro
2262,26/02/2022,01:04:37,@umerch171 Exactly when it comes to NATO country the world wakeup chanting for peace where are you since Palestinian Syria Libya Afghanistan crises #WWIII,en,neutro
2263,26/02/2022,01:04:17,WORLD WAR III? Seriously #WWIII #WW3 Ive got a better idea.,en,neutro
2264,26/02/2022,01:03:42,Who is going to be a champion of #PSL7 Before you gives your vote ti #LahoreQalandars just think that the world is already in #WWIII 😬😬,en,neutro
2265,26/02/2022,01:03:39,The #Russian flag was lowered from some areas in Kherson after violent clashes. #Russia #Ukraine #WWIII #UkraineUnderAttack,en,neutro
2266,26/02/2022,01:03:32,Two Ukrainian kids seen Paying their respect to Ukraine troops heading to the war front . True Patriotism Ukraine ✊🏾 #WWIII #RussiaUkraineWar,en,neutro
